Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
327.340695,0.6429992829949207,-1.0850569470550737,2.0161466946585715,0.6429992829949207,-1.0850569470550737,-59.349231464047506
338.844156,0.6115712386231319,-1.0672195988572528,1.7983234096196468,0.6115712386231319,-1.0672195988572528,-60.18509221229684
350.751874,0.5802658579174303,-1.0483784003497247,1.5709568404952479,0.5802658579174303,-1.0483784003497247,-61.0359567790695
363.078055,0.5505239709612982,-1.0289130347154718,1.3409377231281059,0.5505239709612982,-1.0289130347154718,-61.8508161396957
375.837404,0.5209923051364614,-1.009065523322047,1.104705869742681,0.5209923051364614,-1.009065523322047,-62.69216526305311
389.045145,0.493768217521619,-0.9877690680187041,0.8617994722900352,0.493768217521619,-0.9877690680187041,-63.440346649567196
402.717034,0.4668575163123185,-0.9675919106706381,0.6227732458333356,0.4668575163123185,-0.9675919106706381,-64.2429588385445
416.869383,0.44140717341210944,-0.9468172849823453,0.37945454097437037,0.44140717341210944,-0.9468172849823453,-65.00501937924938
431.519077,0.41726759153321796,-0.925922151889272,0.13445685164263682,0.41726759153321796,-0.925922151889272,-65.741251726073
446.683592,0.3934208626691135,-0.9047709870394287,-0.1171289033311089,0.3934208626691135,-0.9047709870394287,-66.49918830982101
462.381021,0.3716538129112102,-0.8836974898258873,-0.36661895408737294,0.3716538129112102,-0.8836974898258873,-67.18999493136114
478.630092,0.35041351185266206,-0.8623946429446119,-0.6222434121791091,0.35041351185266206,-0.8623946429446119,-67.8868057954609
495.450191,0.32994046832724105,-0.8410592870464587,-0.8818136179337233,0.32994046832724105,-0.8410592870464587,-68.58034141017434
512.861384,0.31063667994709115,-0.8196004139279623,-1.1450309237550635,0.31063667994709115,-0.8196004139279623,-69.24279528780859
530.884444,0.29238636398104356,-0.7989525607255277,-1.403724329419476,0.29238636398104356,-0.7989525607255277,-69.89928877733128
549.540874,0.27505996187781956,-0.7781340303012729,-1.6675688725882432,0.27505996187781956,-0.7781340303012729,-70.5321804541828
568.852931,0.25879375525774456,-0.7572431295919111,-1.9355453266428404,0.25879375525774456,-0.7572431295919111,-71.13173622091203
588.843655,0.24338009537672375,-0.7369129466453792,-2.20205479716575,0.24338009537672375,-0.7369129466453792,-71.72317060352451
609.536897,0.22865034848838492,-0.7163233350364312,-2.476441173588972,0.22865034848838492,-0.7163233350364312,-72.29692132490935
630.957344,0.21454293747912245,-0.6966858601959875,-2.7457856449058626,0.21454293747912245,-0.6966858601959875,-72.88389493177284
653.130553,0.20130781735027362,-0.6774144526743481,-3.015382628867987,0.20130781735027362,-0.6774144526743481,-73.44958628911992
676.082975,0.18878173506838022,-0.657246214822641,-3.301151600182886,0.18878173506838022,-0.657246214822641,-73.9742736561922
699.841996,0.1769131376324495,-0.6385768246653732,-3.5745771015268013,0.1769131376324495,-0.6385768246653732,-74.51498880101535
724.43596,0.1655220409489578,-0.6200559402159675,-3.852430931952033,0.1655220409489578,-0.6200559402159675,-75.05359107410328
749.894209,0.15520547464840853,-0.6018631064423148,-4.130438836434031,0.15520547464840853,-0.6018631064423148,-75.53988452100162
776.247117,0.14593190863224456,-0.583997679842368,-4.408724390715394,0.14593190863224456,-0.583997679842368,-75.96999059291768
803.526122,0.13597077821061845,-0.5663600736322351,-4.694778579066455,0.13597077821061845,-0.5663600736322351,-76.50002347864225
831.763771,0.12761240712108984,-0.549324201005243,-4.97515518335685,0.12761240712108984,-0.549324201005243,-76.921704214333
860.993752,0.1196483272277339,-0.5323018181790492,-5.262781396491475,0.1196483272277339,-0.5323018181790492,-77.33186840000525
891.250938,0.11131397682184917,-0.5159939674194349,-5.549556410195041,0.11131397682184917,-0.5159939674194349,-77.82629662367988
922.571427,0.10419795483331054,-0.5001050187085465,-5.834223225973243,0.10419795483331054,-0.5001050187085465,-78.23067791725266
954.992586,0.0976245817491846,-0.48492721737288347,-6.113927154461583,0.0976245817491846,-0.48492721737288347,-78.61747410508364
988.553095,0.09124683379629632,-0.46976183781349823,-6.401604043157993,0.09124683379629632,-0.46976183781349823,-79.0077120319632
1023.292992,0.08492150442658118,-0.4549646813313423,-6.691713627836407,0.08492150442658118,-0.4549646813313423,-79.42711378436955
1059.253725,0.07908569206369691,-0.4404493906070162,-6.984270146526345,0.07908569206369691,-0.4404493906070162,-79.82062361378263
1096.478196,0.07367304919473876,-0.42691016162950757,-7.2658199532413565,0.07367304919473876,-0.42691016162950757,-80.20875005049479
1135.010816,0.06916953773534583,-0.4129226433963938,-7.56244012581063,0.06916953773534583,-0.4129226433963938,-80.4905538727073
1174.897555,0.06397235671877961,-0.40002429952656493,-7.848599194854868,0.06397235671877961,-0.40002429952656493,-80.91412664164116
1216.186001,0.05942672962989622,-0.3867141613099025,-8.15083308957801,0.05942672962989622,-0.3867141613099025,-81.26364475604804
1258.925412,0.05564564844659806,-0.3741597657468521,-8.443847417558398,0.05564564844659806,-0.3741597657468521,-81.54088151106605
1303.166778,0.05179900101838685,-0.362462521211907,-8.726936068330247,0.05179900101838685,-0.362462521211907,-81.86700997242554
1348.962883,0.048023173498460255,-0.3504418181418962,-9.02688213909138,0.048023173498460255,-0.3504418181418962,-82.19701248799555
1396.368361,0.04469250738374772,-0.3393845374108634,-9.31149158320636,0.04469250738374772,-0.3393845374108634,-82.49806086060724
1445.439771,0.041806508709579186,-0.32817047936834404,-9.608094405756061,0.041806508709579186,-0.32817047936834404,-82.7400436579651
1496.235656,0.03877396535499044,-0.31762337654925665,-9.897508141655608,0.03877396535499044,-0.31762337654925665,-83.04003817287446
1548.816619,0.03573515003269658,-0.306948163124168,-10.200231153065715,0.03573515003269658,-0.306948163124168,-83.3594734273721
1603.245391,0.03353438225913913,-0.29713380020192987,-10.4859909041776,0.03353438225913913,-0.29713380020192987,-83.56087175360878
1659.586907,0.03087215818062885,-0.28742304590244794,-10.779750759430337,0.03087215818062885,-0.28742304590244794,-83.86935479732584
1717.908387,0.028840537725955913,-0.2780489388142881,-11.071099809031786,0.028840537725955913,-0.2780489388142881,-84.07819011637453
1778.27941,0.02668197243132114,-0.26852255221994137,-11.377714599344683,0.02668197243132114,-0.26852255221994137,-84.32538332543785
1840.772001,0.024689433512536007,-0.25976579946349937,-11.669304513466184,0.024689433512536007,-0.25976579946349937,-84.57063377103357
1905.460718,0.022953076592836,-0.2512559764225,-11.961578617259361,0.022953076592836,-0.2512559764225,-84.78032624946563
1972.422736,0.020895394295220103,-0.24285855118032157,-12.260900590518478,0.020895394295220103,-0.24285855118032157,-85.08241851962447
2041.737945,0.01928912001735761,-0.2349372056120782,-12.551786671690216,0.01928912001735761,-0.2349372056120782,-85.30635504421579
2113.48904,0.01757908282457142,-0.22705385385645685,-12.851467472425906,0.01757908282457142,-0.22705385385645685,-85.57284776077267
2187.761624,0.016413510171917518,-0.2194826743893851,-13.14777507262868,0.016413510171917518,-0.2194826743893851,-85.72322677794875
2264.644308,0.014912225555992148,-0.21230321224675397,-13.439494636905053,0.014912225555992148,-0.21230321224675397,-85.98213048140894
2344.228815,0.013542743114008117,-0.20526919352037465,-13.734661662218553,0.013542743114008117,-0.20526919352037465,-86.22535116475363
2426.610095,0.01243176552065121,-0.19851798834287465,-14.027004600553745,0.01243176552065121,-0.19851798834287465,-86.41665332757935
2511.886432,0.011300269547521362,-0.19168449007697108,-14.333193258785093,0.011300269547521362,-0.19168449007697108,-86.62617848691409
2600.159563,0.01005956426833781,-0.18537183791409623,-14.62635413130718,0.01005956426833781,-0.18537183791409623,-86.89377957581172
2691.534804,0.009113272867772417,-0.1790257619627525,-14.930450066647587,0.009113272867772417,-0.1790257619627525,-87.08588445849367
2786.121169,0.00841338030852696,-0.17320257679523632,-15.218677623225716,0.00841338030852696,-0.17320257679523632,-87.21902188842428
2884.031503,0.007369491023273959,-0.16734859858250825,-15.519144561016871,0.007369491023273959,-0.16734859858250825,-87.47850826402178
2985.382619,0.006504212230238064,-0.16197490746535748,-15.804047924721992,0.006504212230238064,-0.16197490746535748,-87.7004845684473
3090.295433,0.006048762920541651,-0.15620289393536085,-16.11971099078408,0.006048762920541651,-0.15620289393536085,-87.78240016133802
3198.89511,0.005485580991835448,-0.15122235104862447,-16.40196928702236,0.005485580991835448,-0.15122235104862447,-87.92251022497058
3311.311215,0.0046575215488072735,-0.14561297611009522,-16.73155752565048,0.0046575215488072735,-0.14561297611009522,-88.16798347534663
3427.677865,0.003706076848009889,-0.14107409207061564,-17.00805853567001,0.003706076848009889,-0.14107409207061564,-88.49516143843643
3548.133892,0.0032350023333288847,-0.1360495413426335,-17.323603557231294,0.0032350023333288847,-0.1360495413426335,-88.6378707504357
3672.823005,0.002950497360929124,-0.13171724665864515,-17.604968506832467,0.002950497360929124,-0.13171724665864515,-88.71677563798909
3801.893963,0.0019703778209732197,-0.12753216021609162,-17.88656912388657,0.0019703778209732197,-0.12753216021609162,-89.11484796063266
3935.500755,0.0017518610398726071,-0.1233081148458269,-18.179290325993595,0.0017518610398726071,-0.1233081148458269,-89.18604309614108
4073.802778,0.00137444783808885,-0.11870503993168056,-18.510034629389743,0.00137444783808885,-0.11870503993168056,-89.33662006785767
4216.965034,0.0003219481429031137,-0.11474981896387804,-18.804925633009216,0.0003219481429031137,-0.11474981896387804,-89.8392483615563
4365.158322,0.0004799574334381665,-0.1107817757836401,-19.11055203448209,0.0004799574334381665,-0.1107817757836401,-89.75176997270414
4518.559444,0.00027253975577196885,-0.10710796011765161,-19.403536916939682,0.00027253975577196885,-0.10710796011765161,-89.85420930398755
4677.351413,-0.00033498618915655626,-0.10343879806179766,-19.706285142314464,-0.00033498618915655626,-0.10343879806179766,-90.18555153477263
4841.723676,-0.0006186260745400644,-0.10026690372337538,-19.976682603392995,-0.0006186260745400644,-0.10026690372337538,-90.35349863327086
5011.872336,-0.0008085734809757621,-0.09664770748313968,-20.295864896570023,-0.0008085734809757621,-0.09664770748313968,-90.47933642980014
5188.000389,-0.0010984966570178807,-0.09347674236904452,-20.58532890579976,-0.0010984966570178807,-0.09347674236904452,-90.67328325336791
5370.317964,-0.0012013210174390012,-0.09038035612574954,-20.877751821924843,-0.0012013210174390012,-0.09038035612574954,-90.7615213528304
5559.042573,-0.0014509033113348179,-0.08749752044871816,-21.15889106566223,-0.0014509033113348179,-0.08749752044871816,-90.950004269517
5754.399373,-0.0017723644159449478,-0.08424706820323519,-21.486982376760302,-0.0017723644159449478,-0.08424706820323519,-91.20519355259165
5956.621435,-0.0020298976427714456,-0.08183759871213063,-21.738271325298367,-0.0020298976427714456,-0.08183759871213063,-91.42087166261402
6165.950019,-0.002034100551746622,-0.0788573759076526,-22.06026489171673,-0.002034100551746622,-0.0788573759076526,-91.47759847793898
6382.634862,-0.0024383967352419596,-0.07628551918573709,-22.34672294075647,-0.0024383967352419596,-0.07628551918573709,-91.83078376743502
6606.93448,-0.002745897324282724,-0.07357158878832211,-22.659751830688187,-0.002745897324282724,-0.07357158878832211,-92.13744651879198
6839.116473,-0.002770554428120009,-0.07099154443008446,-22.969257931053548,-0.002770554428120009,-0.07099154443008446,-92.23492190765897
7079.457844,-0.0030019280911636175,-0.06868297384427482,-23.254729750499735,-0.0030019280911636175,-0.06868297384427482,-92.50263497763127
7328.245331,-0.003173021189572188,-0.06644844320336779,-23.540412203921942,-0.003173021189572188,-0.06644844320336779,-92.73388992590955
7585.77575,-0.0031342293749488906,-0.06416444344954396,-23.843761390064525,-0.0031342293749488906,-0.06416444344954396,-92.79649420277833
7852.356346,-0.003357638747522216,-0.06210467127004425,-24.124839016800728,-0.003357638747522216,-0.06210467127004425,-93.09463711370199
8128.305162,-0.003457561006662982,-0.05998371083243469,-24.424927628041345,-0.003457561006662982,-0.05998371083243469,-93.29897371859603
8413.951416,-0.0035787153988276602,-0.05807138621783747,-24.70429382291369,-0.0035787153988276602,-0.05807138621783747,-93.52645802467677
8709.6359,-0.003499392073143907,-0.056049493958400746,-25.01167019196506,-0.003499392073143907,-0.056049493958400746,-93.57256548238462
9015.711376,-0.0037157096155380647,-0.054108354299246236,-25.31428120156398,-0.0037157096155380647,-0.054108354299246236,-93.92842787025573
9332.543008,-0.003913130795988337,-0.0523065593547711,-25.60463828579723,-0.003913130795988337,-0.0523065593547711,-94.27841184370291
9660.50879,-0.004138038522779608,-0.050701086143039184,-25.87082130367049,-0.004138038522779608,-0.050701086143039184,-94.6659315019736
10000,-0.0040615604399558015,-0.048867567314134046,-26.189688232633507,-0.0040615604399558015,-0.048867567314134046,-94.75113965830192
10351.421667,-0.004015187826267837,-0.047396931935263,-26.45393965802124,-0.004015187826267837,-0.047396931935263,-94.84219843987977
10715.193052,-0.0040297313157493155,-0.04559594418524612,-26.787685323748196,-0.0040297313157493155,-0.04559594418524612,-95.05063028119481
11091.748153,-0.004264201193645273,-0.0441566116167845,-27.05977165368327,-0.004264201193645273,-0.0441566116167845,-95.51594546078398
11481.536215,-0.004336468657637496,-0.04277488019359198,-27.331816408735463,-0.004336468657637496,-0.04277488019359198,-95.78880315245337
11885.022274,-0.004344282142054872,-0.04121351390567696,-27.65121836202971,-0.004344282142054872,-0.04121351390567696,-96.01727981986268
12302.687708,-0.004317810324455373,-0.039903285365076376,-27.92927194204795,-0.004317810324455373,-0.039903285365076376,-96.17576931604933
12735.03081,-0.004463854562002355,-0.038586764480410436,-28.21349790743337,-0.004463854562002355,-0.038586764480410436,-96.59884770856766
13182.567386,-0.004567391162045717,-0.037326960228448045,-28.49500523042135,-0.004567391162045717,-0.037326960228448045,-96.97613176463325
13645.831366,-0.0046698983643639926,-0.03600051277203229,-28.801357094802928,-0.0046698983643639926,-0.03600051277203229,-97.39099738844997
14125.375446,-0.004663098396605968,-0.03490923904127801,-29.06438432518236,-0.004663098396605968,-0.03490923904127801,-97.60840363501066
14621.771745,-0.00477318509432336,-0.03372003110858978,-29.356079858987577,-0.00477318509432336,-0.03372003110858978,-98.05688411717726
15135.612484,-0.004790400966884696,-0.03258533147071425,-29.646696331642595,-0.004790400966884696,-0.03258533147071425,-98.36320196085433
15667.510701,-0.004793565335546646,-0.031497346218380275,-29.93507820672935,-0.004793565335546646,-0.031497346218380275,-98.65341457797022
16218.100974,-0.004850999133999347,-0.03036618881506005,-30.242752606720913,-0.004850999133999347,-0.03036618881506005,-99.07631083765456
16788.040181,-0.0049383454446474,-0.02948534370847428,-30.487728908848272,-0.0049383454446474,-0.02948534370847428,-99.50792208817873
17378.008287,-0.005033526979537226,-0.028422878085821522,-30.792526190716835,-0.005033526979537226,-0.028422878085821522,-100.04262755878604
17988.709151,-0.005045316815962803,-0.02752306413394658,-31.06252503283137,-0.005045316815962803,-0.02752306413394658,-100.38769314004267
18620.871367,-0.005080550733297772,-0.02669377373136121,-31.317262206615425,-0.005080550733297772,-0.02669377373136121,-100.7760589973367
19275.249132,-0.005133064111163745,-0.025748079190066542,-31.61584205594022,-0.005133064111163745,-0.025748079190066542,-101.27451305739748
19952.62315,-0.005222490654768216,-0.024742811482976242,-31.94172267155864,-0.005222490654768216,-0.024742811482976242,-101.91853991503665
20653.801558,-0.005221968459127745,-0.02412603573710945,-32.15144192612363,-0.005221968459127745,-0.02412603573710945,-102.21301067388879
21379.620895,-0.005215941892016371,-0.023281152011082953,-32.44721307227476,-0.005215941892016371,-0.023281152011082953,-102.62809557540575
22130.947096,-0.00539653600973794,-0.022516202375008856,-32.70752596640698,-0.00539653600973794,-0.022516202375008856,-103.47804128573776
22908.676528,-0.005328335752082729,-0.02176542107563418,-32.991884004748044,-0.005328335752082729,-0.02176542107563418,-103.75588896069456
