Freq.	V(7)/I(RDC_78)
1.11173172728159e+01	(-4.09132780049822e+01dB,1.18938204731570e+00°)
1.11429453359173e+01	(-4.09132693669756e+01dB,1.19212306564302e+00°)
1.11686324778056e+01	(-4.09132606891436e+01dB,1.19487039719681e+00°)
1.11943788346715e+01	(-4.09132519712490e+01dB,1.19762405648528e+00°)
1.12201845430196e+01	(-4.09132432131449e+01dB,1.20038405806231e+00°)
1.12460497396692e+01	(-4.09132344146349e+01dB,1.20315041650846e+00°)
1.12719745617551e+01	(-4.09132255755169e+01dB,1.20592314643687e+00°)
1.12979591467279e+01	(-4.09132166956411e+01dB,1.20870226250153e+00°)
1.13240036323555e+01	(-4.09132077747715e+01dB,1.21148777937804e+00°)
1.13501081567231e+01	(-4.09131988127459e+01dB,1.21427971178599e+00°)
1.13762728582343e+01	(-4.09131898093638e+01dB,1.21707807447340e+00°)
1.14024978756117e+01	(-4.09131807644615e+01dB,1.21988288222724e+00°)
1.14287833478977e+01	(-4.09131716778314e+01dB,1.22269414986233e+00°)
1.14551294144553e+01	(-4.09131625492704e+01dB,1.22551189222807e+00°)
1.14815362149688e+01	(-4.09131533785908e+01dB,1.22833612421009e+00°)
1.15080038894443e+01	(-4.09131441655982e+01dB,1.23116686072730e+00°)
1.15345325782109e+01	(-4.09131349101245e+01dB,1.23400411673649e+00°)
1.15611224219209e+01	(-4.09131256119363e+01dB,1.23684790721955e+00°)
1.15877735615512e+01	(-4.09131162708153e+01dB,1.23969824719487e+00°)
1.16144861384034e+01	(-4.09131068866334e+01dB,1.24255515172815e+00°)
1.16412602941049e+01	(-4.09130974591491e+01dB,1.24541863590348e+00°)
1.16680961706096e+01	(-4.09130879881682e+01dB,1.24828871484634e+00°)
1.16949939101987e+01	(-4.09130784735116e+01dB,1.25116540371905e+00°)
1.17219536554813e+01	(-4.09130689149352e+01dB,1.25404871770936e+00°)
1.17489755493953e+01	(-4.09130593122579e+01dB,1.25693867204900e+00°)
1.17760597352080e+01	(-4.09130496652872e+01dB,1.25983528200292e+00°)
1.18032063565173e+01	(-4.09130399738082e+01dB,1.26273856286792e+00°)
1.18304155572516e+01	(-4.09130302376212e+01dB,1.26564852997803e+00°)
1.18576874816716e+01	(-4.09130204565200e+01dB,1.26856519870157e+00°)
1.18850222743701e+01	(-4.09130106302815e+01dB,1.27148858443962e+00°)
1.19124200802737e+01	(-4.09130007587085e+01dB,1.27441870263236e+00°)
1.19398810446427e+01	(-4.09129908415973e+01dB,1.27735556875447e+00°)
1.19674053130724e+01	(-4.09129808787328e+01dB,1.28029919831440e+00°)
1.19949930314937e+01	(-4.09129708699146e+01dB,1.28324960685842e+00°)
1.20226443461741e+01	(-4.09129608149096e+01dB,1.28620680996355e+00°)
1.20503594037179e+01	(-4.09129507135210e+01dB,1.28917082324793e+00°)
1.20781383510677e+01	(-4.09129405655190e+01dB,1.29214166236065e+00°)
1.21059813355048e+01	(-4.09129303707261e+01dB,1.29511934299447e+00°)
1.21338885046497e+01	(-4.09129201288839e+01dB,1.29810388086604e+00°)
1.21618600064636e+01	(-4.09129098397808e+01dB,1.30109529173511e+00°)
1.21898959892486e+01	(-4.09128995032259e+01dB,1.30409359140059e+00°)
1.22179966016487e+01	(-4.09128891189843e+01dB,1.30709879569110e+00°)
1.22461619926504e+01	(-4.09128786868203e+01dB,1.31011092047138e+00°)
1.22743923115840e+01	(-4.09128682065504e+01dB,1.31312998165046e+00°)
1.23026877081238e+01	(-4.09128576779047e+01dB,1.31615599516077e+00°)
1.23310483322890e+01	(-4.09128471007138e+01dB,1.31918897698651e+00°)
1.23594743344450e+01	(-4.09128364747272e+01dB,1.32222894313622e+00°)
1.23879658653036e+01	(-4.09128257996932e+01dB,1.32527590965496e+00°)
1.24165230759240e+01	(-4.09128150754341e+01dB,1.32832989263585e+00°)
1.24451461177138e+01	(-4.09128043016907e+01dB,1.33139090819648e+00°)
1.24738351424294e+01	(-4.09127934782457e+01dB,1.33445897249781e+00°)
1.25025903021771e+01	(-4.09127826048648e+01dB,1.33753410173520e+00°)
1.25314117494141e+01	(-4.09127716813232e+01dB,1.34061631214265e+00°)
1.25602996369487e+01	(-4.09127607074003e+01dB,1.34370561999204e+00°)
1.25892541179416e+01	(-4.09127496828479e+01dB,1.34680204158823e+00°)
1.26182753459066e+01	(-4.09127386074220e+01dB,1.34990559327416e+00°)
1.26473634747114e+01	(-4.09127274809096e+01dB,1.35301629143499e+00°)
1.26765186585784e+01	(-4.09127163030859e+01dB,1.35613415249168e+00°)
1.27057410520853e+01	(-4.09127050736930e+01dB,1.35925919289763e+00°)
1.27350308101665e+01	(-4.09126937924878e+01dB,1.36239142914628e+00°)
1.27643880881134e+01	(-4.09126824592264e+01dB,1.36553087776871e+00°)
1.27938130415752e+01	(-4.09126710737062e+01dB,1.36867755534043e+00°)
1.28233058265601e+01	(-4.09126596356490e+01dB,1.37183147846301e+00°)
1.28528665994361e+01	(-4.09126481448340e+01dB,1.37499266378516e+00°)
1.28824955169313e+01	(-4.09126366009807e+01dB,1.37816112798426e+00°)
1.29121927361353e+01	(-4.09126250039197e+01dB,1.38133688779354e+00°)
1.29419584144998e+01	(-4.09126133533360e+01dB,1.38451995996150e+00°)
1.29717927098395e+01	(-4.09126016490258e+01dB,1.38771036129268e+00°)
1.30016957803328e+01	(-4.09125898907201e+01dB,1.39090810861973e+00°)
1.30316677845229e+01	(-4.09125780781380e+01dB,1.39411321881197e+00°)
1.30617088813183e+01	(-4.09125662110831e+01dB,1.39732570879090e+00°)
1.30918192299940e+01	(-4.09125542893041e+01dB,1.40054559550805e+00°)
1.31219989901919e+01	(-4.09125423125115e+01dB,1.40377289594757e+00°)
1.31522483219223e+01	(-4.09125302804731e+01dB,1.40700762714181e+00°)
1.31825673855640e+01	(-4.09125181929237e+01dB,1.41024980615679e+00°)
1.32129563418657e+01	(-4.09125060496395e+01dB,1.41349945010439e+00°)
1.32434153519466e+01	(-4.09124938502942e+01dB,1.41675657611896e+00°)
1.32739445772973e+01	(-4.09124815947205e+01dB,1.42002120140006e+00°)
1.33045441797808e+01	(-4.09124692825949e+01dB,1.42329334316116e+00°)
1.33352143216332e+01	(-4.09124569136890e+01dB,1.42657301867072e+00°)
1.33659551654643e+01	(-4.09124444876876e+01dB,1.42986024522250e+00°)
1.33967668742593e+01	(-4.09124320043812e+01dB,1.43315504016726e+00°)
1.34276496113785e+01	(-4.09124194635058e+01dB,1.43645742088654e+00°)
1.34586035405594e+01	(-4.09124068647799e+01dB,1.43976740479883e+00°)
1.34896288259164e+01	(-4.09123942079263e+01dB,1.44308500936319e+00°)
1.35207256319427e+01	(-4.09123814926932e+01dB,1.44641025208290e+00°)
1.35518941235103e+01	(-4.09123687187957e+01dB,1.44974315049581e+00°)
1.35831344658714e+01	(-4.09123558859900e+01dB,1.45308372218685e+00°)
1.36144468246594e+01	(-4.09123429939887e+01dB,1.45643198477388e+00°)
1.36458313658891e+01	(-4.09123300425084e+01dB,1.45978795591580e+00°)
1.36772882559584e+01	(-4.09123170312964e+01dB,1.46315165331711e+00°)
1.37088176616484e+01	(-4.09123039600453e+01dB,1.46652309471367e+00°)
1.37404197501250e+01	(-4.09122908285054e+01dB,1.46990229789162e+00°)
1.37720946889394e+01	(-4.09122776364255e+01dB,1.47328928067768e+00°)
1.38038426460287e+01	(-4.09122643834732e+01dB,1.47668406092558e+00°)
1.38356637897177e+01	(-4.09122510693787e+01dB,1.48008665654055e+00°)
1.38675582887188e+01	(-4.09122376938817e+01dB,1.48349708547046e+00°)
1.38995263121334e+01	(-4.09122242566885e+01dB,1.48691536569858e+00°)
1.39315680294529e+01	(-4.09122107575150e+01dB,1.49034151525099e+00°)
1.39636836105593e+01	(-4.09121971960595e+01dB,1.49377555219201e+00°)
1.39958732257261e+01	(-4.09121835720725e+01dB,1.49721749463631e+00°)
1.40281370456195e+01	(-4.09121698852283e+01dB,1.50066736072694e+00°)
1.40604752412990e+01	(-4.09121561352589e+01dB,1.50412516865838e+00°)
1.40928879842186e+01	(-4.09121423218733e+01dB,1.50759093666283e+00°)
1.41253754462274e+01	(-4.09121284447527e+01dB,1.51106468300938e+00°)
1.41579377995707e+01	(-4.09121145036087e+01dB,1.51454642601424e+00°)
1.41905752168908e+01	(-4.09121004982054e+01dB,1.51803618404467e+00°)
1.42232878712281e+01	(-4.09120864281769e+01dB,1.52153397548735e+00°)
1.42560759360218e+01	(-4.09120722932416e+01dB,1.52503981878572e+00°)
1.42889395851109e+01	(-4.09120580931327e+01dB,1.52855373242804e+00°)
1.43218789927353e+01	(-4.09120438275016e+01dB,1.53207573493055e+00°)
1.43548943335364e+01	(-4.09120294960679e+01dB,1.53560584486385e+00°)
1.43879857825583e+01	(-4.09120150985606e+01dB,1.53914408084270e+00°)
1.44211535152486e+01	(-4.09120006346325e+01dB,1.54269046151099e+00°)
1.44543977074592e+01	(-4.09119861039774e+01dB,1.54624500556257e+00°)
1.44877185354475e+01	(-4.09119715063256e+01dB,1.54980773174050e+00°)
1.45211161758773e+01	(-4.09119568413040e+01dB,1.55337865881237e+00°)
1.45545908058195e+01	(-4.09119421086721e+01dB,1.55695780561230e+00°)
1.45881426027534e+01	(-4.09119273080860e+01dB,1.56054519099915e+00°)
1.46217717445671e+01	(-4.09119124392382e+01dB,1.56414083388132e+00°)
1.46554784095590e+01	(-4.09118975017980e+01dB,1.56774475320639e+00°)
1.46892627764385e+01	(-4.09118824954657e+01dB,1.57135696797081e+00°)
1.47231250243271e+01	(-4.09118674199290e+01dB,1.57497749721229e+00°)
1.47570653327588e+01	(-4.09118522748372e+01dB,1.57860636000506e+00°)
1.47910838816819e+01	(-4.09118370599019e+01dB,1.58224357547835e+00°)
1.48251808514594e+01	(-4.09118217747961e+01dB,1.58588916279811e+00°)
1.48593564228699e+01	(-4.09118064191858e+01dB,1.58954314117284e+00°)
1.48936107771090e+01	(-4.09117909927568e+01dB,1.59320552985866e+00°)
1.49279440957898e+01	(-4.09117754951776e+01dB,1.59687634815251e+00°)
1.49623565609442e+01	(-4.09117599261098e+01dB,1.60055561539418e+00°)
1.49968483550236e+01	(-4.09117442852668e+01dB,1.60424335097731e+00°)
1.50314196609001e+01	(-4.09117285722591e+01dB,1.60793957432086e+00°)
1.50660706618673e+01	(-4.09117127867864e+01dB,1.61164430490469e+00°)
1.51008015416413e+01	(-4.09116969285096e+01dB,1.61535756224601e+00°)
1.51356124843619e+01	(-4.09116809970880e+01dB,1.61907936590641e+00°)
1.51705036745932e+01	(-4.09116649921846e+01dB,1.62280973549287e+00°)
1.52054752973248e+01	(-4.09116489134823e+01dB,1.62654869066094e+00°)
1.52405275379728e+01	(-4.09116327606145e+01dB,1.63029625110183e+00°)
1.52756605823806e+01	(-4.09116165332395e+01dB,1.63405243655647e+00°)
1.53108746168201e+01	(-4.09116002310302e+01dB,1.63781726681363e+00°)
1.53461698279928e+01	(-4.09115838536526e+01dB,1.64159076170609e+00°)
1.53815464030302e+01	(-4.09115674007283e+01dB,1.64537294110354e+00°)
1.54170045294954e+01	(-4.09115508719148e+01dB,1.64916382492788e+00°)
1.54525443953840e+01	(-4.09115342668571e+01dB,1.65296343314422e+00°)
1.54881661891247e+01	(-4.09115175852683e+01dB,1.65677178577624e+00°)
1.55238700995807e+01	(-4.09115008267101e+01dB,1.66058890286458e+00°)
1.55596563160506e+01	(-4.09114839908496e+01dB,1.66441480451573e+00°)
1.55955250282694e+01	(-4.09114670773629e+01dB,1.66824951088391e+00°)
1.56314764264094e+01	(-4.09114500858762e+01dB,1.67209304215989e+00°)
1.56675107010813e+01	(-4.09114330160357e+01dB,1.67594541858435e+00°)
1.57036280433354e+01	(-4.09114158674590e+01dB,1.67980666043879e+00°)
1.57398286446620e+01	(-4.09113986397943e+01dB,1.68367678805688e+00°)
1.57761126969933e+01	(-4.09113813326773e+01dB,1.68755582181641e+00°)
1.58124803927037e+01	(-4.09113639457474e+01dB,1.69144378214242e+00°)
1.58489319246110e+01	(-4.09113464786584e+01dB,1.69534068950947e+00°)
1.58854674859776e+01	(-4.09113289309769e+01dB,1.69924656442186e+00°)
1.59220872705115e+01	(-4.09113113023907e+01dB,1.70316142745440e+00°)
1.59587914723672e+01	(-4.09112935925003e+01dB,1.70708529921190e+00°)
1.59955802861465e+01	(-4.09112758009580e+01dB,1.71101820035634e+00°)
1.60324539069002e+01	(-4.09112579273449e+01dB,1.71496015158295e+00°)
1.60694125301286e+01	(-4.09112399713099e+01dB,1.71891117364754e+00°)
1.61064563517825e+01	(-4.09112219324627e+01dB,1.72287128734562e+00°)
1.61435855682647e+01	(-4.09112038104113e+01dB,1.72684051351987e+00°)
1.61808003764305e+01	(-4.09111856048206e+01dB,1.73081887307189e+00°)
1.62181009735891e+01	(-4.09111673152683e+01dB,1.73480638693369e+00°)
1.62554875575047e+01	(-4.09111489413625e+01dB,1.73880307609109e+00°)
1.62929603263970e+01	(-4.09111304827254e+01dB,1.74280896158071e+00°)
1.63305194789432e+01	(-4.09111119389829e+01dB,1.74682406448792e+00°)
1.63681652142779e+01	(-4.09110933097055e+01dB,1.75084840593517e+00°)
1.64058977319952e+01	(-4.09110745945422e+01dB,1.75488200710888e+00°)
1.64437172321491e+01	(-4.09110557930440e+01dB,1.75892488922412e+00°)
1.64816239152549e+01	(-4.09110369048775e+01dB,1.76297707356778e+00°)
1.65196179822900e+01	(-4.09110179295741e+01dB,1.76703858144791e+00°)
1.65576996346951e+01	(-4.09109988667913e+01dB,1.77110943424691e+00°)
1.65958690743754e+01	(-4.09109797160942e+01dB,1.77518965337711e+00°)
1.66341265037015e+01	(-4.09109604770941e+01dB,1.77927926030917e+00°)
1.66724721255104e+01	(-4.09109411493735e+01dB,1.78337827655693e+00°)
1.67109061431069e+01	(-4.09109217325240e+01dB,1.78748672368514e+00°)
1.67494287602642e+01	(-4.09109022261352e+01dB,1.79160462330737e+00°)
1.67880401812254e+01	(-4.09108826297948e+01dB,1.79573199708616e+00°)
1.68267406107045e+01	(-4.09108629431099e+01dB,1.79986886673753e+00°)
1.68655302538872e+01	(-4.09108431656431e+01dB,1.80401525401782e+00°)
1.69044093164324e+01	(-4.09108232969710e+01dB,1.80817118073594e+00°)
1.69433780044731e+01	(-4.09108033366738e+01dB,1.81233666875126e+00°)
1.69824365246172e+01	(-4.09107832843243e+01dB,1.81651173997154e+00°)
1.70215850839493e+01	(-4.09107631395466e+01dB,1.82069641636531e+00°)
1.70608238900310e+01	(-4.09107429018617e+01dB,1.82489071992957e+00°)
1.71001531509027e+01	(-4.09107225708526e+01dB,1.82909467272452e+00°)
1.71395730750840e+01	(-4.09107021461002e+01dB,1.83330829686029e+00°)
1.71790838715757e+01	(-4.09106816271729e+01dB,1.83753161449480e+00°)
1.72186857498599e+01	(-4.09106610136211e+01dB,1.84176464783271e+00°)
1.72583789199018e+01	(-4.09106403050145e+01dB,1.84600741913344e+00°)
1.72981635921508e+01	(-4.09106195009582e+01dB,1.85025995071471e+00°)
1.73380399775412e+01	(-4.09105986009324e+01dB,1.85452226491858e+00°)
1.73780082874935e+01	(-4.09105776045490e+01dB,1.85879438416608e+00°)
1.74180687339159e+01	(-4.09105565113749e+01dB,1.86307633091988e+00°)
1.74582215292048e+01	(-4.09105353209216e+01dB,1.86736812768196e+00°)
1.74984668862463e+01	(-4.09105140327521e+01dB,1.87166979701663e+00°)
1.75388050184174e+01	(-4.09104926464272e+01dB,1.87598136153925e+00°)
1.75792361395867e+01	(-4.09104711615164e+01dB,1.88030284391862e+00°)
1.76197604641161e+01	(-4.09104495775551e+01dB,1.88463426686786e+00°)
1.76603782068614e+01	(-4.09104278940337e+01dB,1.88897565314211e+00°)
1.77010895831740e+01	(-4.09104061105529e+01dB,1.89332702557235e+00°)
1.77418948089014e+01	(-4.09103842266471e+01dB,1.89768840702719e+00°)
1.77827941003890e+01	(-4.09103622418218e+01dB,1.90205982042109e+00°)
1.78237876744807e+01	(-4.09103401556338e+01dB,1.90644128873195e+00°)
1.78648757485203e+01	(-4.09103179676220e+01dB,1.91083283498610e+00°)
1.79060585403527e+01	(-4.09102956773069e+01dB,1.91523448225835e+00°)
1.79473362683250e+01	(-4.09102732842281e+01dB,1.91964625368035e+00°)
1.79887091512876e+01	(-4.09102507878753e+01dB,1.92406817242534e+00°)
1.80301774085954e+01	(-4.09102281878158e+01dB,1.92850026173665e+00°)
1.80717412601090e+01	(-4.09102054835562e+01dB,1.93294254489709e+00°)
1.81134009261958e+01	(-4.09101826746435e+01dB,1.93739504525152e+00°)
1.81551566277311e+01	(-4.09101597605425e+01dB,1.94185778617967e+00°)
1.81970085860996e+01	(-4.09101367407959e+01dB,1.94633079113191e+00°)
1.82389570231961e+01	(-4.09101136149332e+01dB,1.95081408360916e+00°)
1.82810021614272e+01	(-4.09100903824394e+01dB,1.95530768715584e+00°)
1.83231442237119e+01	(-4.09100670428290e+01dB,1.95981162537664e+00°)
1.83653834334832e+01	(-4.09100435956410e+01dB,1.96432592193562e+00°)
1.84077200146893e+01	(-4.09100200403321e+01dB,1.96885060053208e+00°)
1.84501541917945e+01	(-4.09099963764153e+01dB,1.97338568493209e+00°)
1.84926861897805e+01	(-4.09099726034175e+01dB,1.97793119895900e+00°)
1.85353162341478e+01	(-4.09099487208260e+01dB,1.98248716648139e+00°)
1.85780445509167e+01	(-4.09099247281148e+01dB,1.98705361141922e+00°)
1.86208713666284e+01	(-4.09099006248039e+01dB,1.99163055775741e+00°)
1.86637969083464e+01	(-4.09098764103522e+01dB,1.99621802952147e+00°)
1.87068214036577e+01	(-4.09098520842856e+01dB,2.00081605080705e+00°)
1.87499450806739e+01	(-4.09098276460529e+01dB,2.00542464574692e+00°)
1.87931681680324e+01	(-4.09098030951754e+01dB,2.01004383854548e+00°)
1.88364908948977e+01	(-4.09097784311186e+01dB,2.01467365344938e+00°)
1.88799134909627e+01	(-4.09097536533561e+01dB,2.01931411476237e+00°)
1.89234361864495e+01	(-4.09097287613434e+01dB,2.02396524683922e+00°)
1.89670592121112e+01	(-4.09097037545975e+01dB,2.02862707410453e+00°)
1.90107827992327e+01	(-4.09096786325849e+01dB,2.03329962102675e+00°)
1.90546071796322e+01	(-4.09096533947537e+01dB,2.03798291212567e+00°)
1.90985325856621e+01	(-4.09096280405550e+01dB,2.04267697197754e+00°)
1.91425592502106e+01	(-4.09096025695067e+01dB,2.04738182523032e+00°)
1.91866874067026e+01	(-4.09095769810122e+01dB,2.05209749656107e+00°)
1.92309172891013e+01	(-4.09095512745685e+01dB,2.05682401072507e+00°)
1.92752491319091e+01	(-4.09095254496222e+01dB,2.06156139252201e+00°)
1.93196831701689e+01	(-4.09094995056332e+01dB,2.06630966681120e+00°)
1.93642196394658e+01	(-4.09094734420271e+01dB,2.07106885850030e+00°)
1.94088587759275e+01	(-4.09094472583121e+01dB,2.07583899257339e+00°)
1.94536008162263e+01	(-4.09094209538715e+01dB,2.08062009404146e+00°)
1.94984459975802e+01	(-4.09093945281871e+01dB,2.08541218799606e+00°)
1.95433945577536e+01	(-4.09093679806689e+01dB,2.09021529956853e+00°)
1.95884467350596e+01	(-4.09093413107992e+01dB,2.09502945396475e+00°)
1.96336027683602e+01	(-4.09093145179774e+01dB,2.09985467642799e+00°)
1.96788628970681e+01	(-4.09092876016594e+01dB,2.10469099227251e+00°)
1.97242273611482e+01	(-4.09092605612607e+01dB,2.10953842686044e+00°)
1.97696964011183e+01	(-4.09092333962479e+01dB,2.11439700562390e+00°)
1.98152702580507e+01	(-4.09092061059940e+01dB,2.11926675403015e+00°)
1.98609491735734e+01	(-4.09091786899444e+01dB,2.12414769762189e+00°)
1.99067333898715e+01	(-4.09091511475095e+01dB,2.12903986199139e+00°)
1.99526231496885e+01	(-4.09091234781559e+01dB,2.13394327280292e+00°)
1.99986186963271e+01	(-4.09090956812195e+01dB,2.13885795574691e+00°)
2.00447202736513e+01	(-4.09090677561935e+01dB,2.14378393661094e+00°)
2.00909281260870e+01	(-4.09090397024512e+01dB,2.14872124121162e+00°)
2.01372424986236e+01	(-4.09090115193895e+01dB,2.15366989543010e+00°)
2.01836636368153e+01	(-4.09089832064351e+01dB,2.15862992521363e+00°)
2.02301917867824e+01	(-4.09089547629689e+01dB,2.16360135655715e+00°)
2.02768271952125e+01	(-4.09089261884065e+01dB,2.16858421552326e+00°)
2.03235701093619e+01	(-4.09088974821288e+01dB,2.17357852822509e+00°)
2.03704207770568e+01	(-4.09088686435459e+01dB,2.17858432084244e+00°)
2.04173794466950e+01	(-4.09088396720438e+01dB,2.18360161960852e+00°)
2.04644463672464e+01	(-4.09088105670216e+01dB,2.18863045081948e+00°)
2.05116217882553e+01	(-4.09087813278332e+01dB,2.19367084081970e+00°)
2.05589059598411e+01	(-4.09087519538933e+01dB,2.19872281602887e+00°)
2.06062991326997e+01	(-4.09087224445821e+01dB,2.20378640291787e+00°)
2.06538015581049e+01	(-4.09086927992341e+01dB,2.20886162800613e+00°)
2.07014134879101e+01	(-4.09086630172718e+01dB,2.21394851789562e+00°)
2.07491351745487e+01	(-4.09086330980451e+01dB,2.21904709923035e+00°)
2.07969668710366e+01	(-4.09086030409229e+01dB,2.22415739871951e+00°)
2.08449088309725e+01	(-4.09085728452653e+01dB,2.22927944313081e+00°)
2.08929613085400e+01	(-4.09085425104620e+01dB,2.23441325930022e+00°)
2.09411245585086e+01	(-4.09085120358355e+01dB,2.23955887410741e+00°)
2.09893988362349e+01	(-4.09084814207800e+01dB,2.24471631451155e+00°)
2.10377843976644e+01	(-4.09084506646229e+01dB,2.24988560751569e+00°)
2.10862814993325e+01	(-4.09084197667098e+01dB,2.25506678018893e+00°)
2.11348903983661e+01	(-4.09083887263995e+01dB,2.26025985966515e+00°)
2.11836113524847e+01	(-4.09083575430371e+01dB,2.26546487313627e+00°)
2.12324446200018e+01	(-4.09083262159646e+01dB,2.27068184785514e+00°)
2.12813904598267e+01	(-4.09082947445211e+01dB,2.27591081113563e+00°)
2.13304491314654e+01	(-4.09082631280532e+01dB,2.28115179035560e+00°)
2.13796208950219e+01	(-4.09082313658673e+01dB,2.28640481294438e+00°)
2.14289060112002e+01	(-4.09081994573145e+01dB,2.29166990640538e+00°)
2.14783047413050e+01	(-4.09081674017111e+01dB,2.29694709829512e+00°)
2.15278173472433e+01	(-4.09081351983968e+01dB,2.30223641623886e+00°)
2.15774440915263e+01	(-4.09081028466762e+01dB,2.30753788791520e+00°)
2.16271852372698e+01	(-4.09080703458615e+01dB,2.31285154106752e+00°)
2.16770410481966e+01	(-4.09080376952832e+01dB,2.31817740350693e+00°)
2.17270117886371e+01	(-4.09080048942098e+01dB,2.32351550309110e+00°)
2.17770977235312e+01	(-4.09079719420187e+01dB,2.32886586776998e+00°)
2.18272991184296e+01	(-4.09079388379776e+01dB,2.33422852552747e+00°)
2.18776162394951e+01	(-4.09079055813828e+01dB,2.33960350441860e+00°)
2.19280493535041e+01	(-4.09078721715436e+01dB,2.34499083256545e+00°)
2.19785987278478e+01	(-4.09078386077499e+01dB,2.35039053814864e+00°)
2.20292646305342e+01	(-4.09078048892778e+01dB,2.35580264940888e+00°)
2.20800473301886e+01	(-4.09077710154482e+01dB,2.36122719466302e+00°)
2.21309470960560e+01	(-4.09077369855200e+01dB,2.36666420227527e+00°)
2.21819641980018e+01	(-4.09077027987915e+01dB,2.37211370068478e+00°)
2.22330989065136e+01	(-4.09076684545417e+01dB,2.37757571838992e+00°)
2.22843514927026e+01	(-4.09076339520089e+01dB,2.38305028394244e+00°)
2.23357222283049e+01	(-4.09075992905457e+01dB,2.38853742599007e+00°)
2.23872113856830e+01	(-4.09075644693410e+01dB,2.39403717320053e+00°)
2.24388192378272e+01	(-4.09075294876818e+01dB,2.39954955433341e+00°)
2.24905460583574e+01	(-4.09074943448680e+01dB,2.40507459821697e+00°)
2.25423921215239e+01	(-4.09074590400623e+01dB,2.41061233370684e+00°)
2.25943577022094e+01	(-4.09074235726698e+01dB,2.41616278979117e+00°)
2.26464430759302e+01	(-4.09073879418038e+01dB,2.42172599544270e+00°)
2.26986485188378e+01	(-4.09073521467932e+01dB,2.42730197975971e+00°)
2.27509743077203e+01	(-4.09073161868619e+01dB,2.43289077187711e+00°)
