Freq.	V(5)/I(RDC_56)
1.13501081567231e+01	(-2.08048232591119e+01dB,9.12678121204430e-01°)
1.13762728582343e+01	(-2.08047577704316e+01dB,9.14736097296861e-01°)
1.14024978756117e+01	(-2.08046919862640e+01dB,9.16798503702842e-01°)
1.14287833478977e+01	(-2.08046259053096e+01dB,9.18865348515129e-01°)
1.14551294144553e+01	(-2.08045595262574e+01dB,9.20936639830430e-01°)
1.14815362149688e+01	(-2.08044928477963e+01dB,9.23012385750499e-01°)
1.15080038894443e+01	(-2.08044258686052e+01dB,9.25092594381054e-01°)
1.15345325782109e+01	(-2.08043585873638e+01dB,9.27177273832812e-01°)
1.15611224219209e+01	(-2.08042910027405e+01dB,9.29266432220129e-01°)
1.15877735615512e+01	(-2.08042231133991e+01dB,9.31360077661640e-01°)
1.16144861384034e+01	(-2.08041549180010e+01dB,9.33458218280404e-01°)
1.16412602941049e+01	(-2.08040864151999e+01dB,9.35560862203265e-01°)
1.16680961706096e+01	(-2.08040176036425e+01dB,9.37668017560817e-01°)
1.16949939101987e+01	(-2.08039484819713e+01dB,9.39779692487663e-01°)
1.17219536554813e+01	(-2.08038790488255e+01dB,9.41895895122388e-01°)
1.17489755493953e+01	(-2.08038093028322e+01dB,9.44016633606563e-01°)
1.17760597352080e+01	(-2.08037392426184e+01dB,9.46141916085912e-01°)
1.18032063565173e+01	(-2.08036688668054e+01dB,9.48271750709653e-01°)
1.18304155572516e+01	(-2.08035981740058e+01dB,9.50406145630074e-01°)
1.18576874816716e+01	(-2.08035271628276e+01dB,9.52545109002894e-01°)
1.18850222743701e+01	(-2.08034558318761e+01dB,9.54688648987352e-01°)
1.19124200802737e+01	(-2.08033841797417e+01dB,9.56836773744844e-01°)
1.19398810446427e+01	(-2.08033122050222e+01dB,9.58989491441208e-01°)
1.19674053130724e+01	(-2.08032399062981e+01dB,9.61146810243963e-01°)
1.19949930314937e+01	(-2.08031672821494e+01dB,9.63308738324075e-01°)
1.20226443461741e+01	(-2.08030943311504e+01dB,9.65475283855226e-01°)
1.20503594037179e+01	(-2.08030210518678e+01dB,9.67646455013598e-01°)
1.20781383510677e+01	(-2.08029474428605e+01dB,9.69822259977670e-01°)
1.21059813355048e+01	(-2.08028735026888e+01dB,9.72002706929225e-01°)
1.21338885046497e+01	(-2.08027992298973e+01dB,9.74187804051265e-01°)
1.21618600064636e+01	(-2.08027246230320e+01dB,9.76377559529910e-01°)
1.21898959892486e+01	(-2.08026496806304e+01dB,9.78571981553123e-01°)
1.22179966016487e+01	(-2.08025744012227e+01dB,9.80771078310787e-01°)
1.22461619926504e+01	(-2.08024987833353e+01dB,9.82974857994960e-01°)
1.22743923115840e+01	(-2.08024228254867e+01dB,9.85183328799358e-01°)
1.23026877081238e+01	(-2.08023465261900e+01dB,9.87396498919492e-01°)
1.23310483322890e+01	(-2.08022698839519e+01dB,9.89614376552506e-01°)
1.23594743344450e+01	(-2.08021928972765e+01dB,9.91836969897437e-01°)
1.23879658653036e+01	(-2.08021155646543e+01dB,9.94064287153902e-01°)
1.24165230759240e+01	(-2.08020378845753e+01dB,9.96296336523501e-01°)
1.24451461177138e+01	(-2.08019598555210e+01dB,9.98533126208746e-01°)
1.24738351424294e+01	(-2.08018814759678e+01dB,1.00077466441338e+00°)
1.25025903021771e+01	(-2.08018027443869e+01dB,1.00302095934225e+00°)
1.25314117494141e+01	(-2.08017236592409e+01dB,1.00527201920082e+00°)
1.25602996369487e+01	(-2.08016442189873e+01dB,1.00752785219544e+00°)
1.25892541179416e+01	(-2.08015644220764e+01dB,1.00978846653300e+00°)
1.26182753459066e+01	(-2.08014842669525e+01dB,1.01205387042095e+00°)
1.26473634747114e+01	(-2.08014037520564e+01dB,1.01432407206750e+00°)
1.26765186585784e+01	(-2.08013228758152e+01dB,1.01659907968034e+00°)
1.27057410520853e+01	(-2.08012416366580e+01dB,1.01887890146829e+00°)
1.27350308101665e+01	(-2.08011600330037e+01dB,1.02116354563978e+00°)
1.27643880881134e+01	(-2.08010780632627e+01dB,1.02345302040298e+00°)
1.27938130415752e+01	(-2.08009957258420e+01dB,1.02574733396624e+00°)
1.28233058265601e+01	(-2.08009130191426e+01dB,1.02804649453766e+00°)
1.28528665994361e+01	(-2.08008299415568e+01dB,1.03035051032467e+00°)
1.28824955169313e+01	(-2.08007464914668e+01dB,1.03265938953377e+00°)
1.29121927361353e+01	(-2.08006626672602e+01dB,1.03497314037215e+00°)
1.29419584144998e+01	(-2.08005784673054e+01dB,1.03729177104479e+00°)
1.29717927098395e+01	(-2.08004938899681e+01dB,1.03961528975618e+00°)
1.30016957803328e+01	(-2.08004089336110e+01dB,1.04194370471021e+00°)
1.30316677845229e+01	(-2.08003235965871e+01dB,1.04427702410923e+00°)
1.30617088813183e+01	(-2.08002378772431e+01dB,1.04661525615435e+00°)
1.30918192299940e+01	(-2.08001517739183e+01dB,1.04895840904516e+00°)
1.31219989901919e+01	(-2.08000652849470e+01dB,1.05130649097992e+00°)
1.31522483219223e+01	(-2.07999784086537e+01dB,1.05365951015480e+00°)
1.31825673855640e+01	(-2.07998911433634e+01dB,1.05601747476503e+00°)
1.32129563418657e+01	(-2.07998034873828e+01dB,1.05838039300253e+00°)
1.32434153519466e+01	(-2.07997154390178e+01dB,1.06074827305783e+00°)
1.32739445772973e+01	(-2.07996269965742e+01dB,1.06312112312002e+00°)
1.33045441797808e+01	(-2.07995381583408e+01dB,1.06549895137464e+00°)
1.33352143216332e+01	(-2.07994489226012e+01dB,1.06788176600490e+00°)
1.33659551654643e+01	(-2.07993592876369e+01dB,1.07026957519195e+00°)
1.33967668742593e+01	(-2.07992692517195e+01dB,1.07266238711384e+00°)
1.34276496113785e+01	(-2.07991788131131e+01dB,1.07506020994558e+00°)
1.34586035405594e+01	(-2.07990879700762e+01dB,1.07746305185929e+00°)
1.34896288259164e+01	(-2.07989967208570e+01dB,1.07987092102347e+00°)
1.35207256319427e+01	(-2.07989050636995e+01dB,1.08228382560363e+00°)
1.35518941235103e+01	(-2.07988129968466e+01dB,1.08470177376248e+00°)
1.35831344658714e+01	(-2.07987205185203e+01dB,1.08712477365739e+00°)
1.36144468246594e+01	(-2.07986276269484e+01dB,1.08955283344354e+00°)
1.36458313658891e+01	(-2.07985343203412e+01dB,1.09198596127085e+00°)
1.36772882559584e+01	(-2.07984405969124e+01dB,1.09442416528645e+00°)
1.37088176616484e+01	(-2.07983464548611e+01dB,1.09686745363230e+00°)
1.37404197501250e+01	(-2.07982518923824e+01dB,1.09931583444637e+00°)
1.37720946889394e+01	(-2.07981569076568e+01dB,1.10176931586112e+00°)
1.38038426460287e+01	(-2.07980614988716e+01dB,1.10422790600608e+00°)
1.38356637897177e+01	(-2.07979656641956e+01dB,1.10669161300448e+00°)
1.38675582887188e+01	(-2.07978694017942e+01dB,1.10916044497503e+00°)
1.38995263121334e+01	(-2.07977727098248e+01dB,1.11163441003114e+00°)
1.39315680294529e+01	(-2.07976755864378e+01dB,1.11411351628096e+00°)
1.39636836105593e+01	(-2.07975780297780e+01dB,1.11659777182728e+00°)
1.39958732257261e+01	(-2.07974800379794e+01dB,1.11908718476688e+00°)
1.40281370456195e+01	(-2.07973816091691e+01dB,1.12158176319070e+00°)
1.40604752412990e+01	(-2.07972827414682e+01dB,1.12408151518387e+00°)
1.40928879842186e+01	(-2.07971834329909e+01dB,1.12658644882547e+00°)
1.41253754462274e+01	(-2.07970836818444e+01dB,1.12909657218827e+00°)
1.41579377995707e+01	(-2.07969834861236e+01dB,1.13161189333792e+00°)
1.41905752168908e+01	(-2.07968828439218e+01dB,1.13413242033420e+00°)
1.42232878712281e+01	(-2.07967817533228e+01dB,1.13665816122974e+00°)
1.42560759360218e+01	(-2.07966802124019e+01dB,1.13918912407010e+00°)
1.42889395851109e+01	(-2.07965782192249e+01dB,1.14172531689335e+00°)
1.43218789927353e+01	(-2.07964757718556e+01dB,1.14426674773096e+00°)
1.43548943335364e+01	(-2.07963728683459e+01dB,1.14681342460630e+00°)
1.43879857825583e+01	(-2.07962695067389e+01dB,1.14936535553487e+00°)
1.44211535152486e+01	(-2.07961656850746e+01dB,1.15192254852487e+00°)
1.44543977074592e+01	(-2.07960614013827e+01dB,1.15448501157612e+00°)
1.44877185354475e+01	(-2.07959566536846e+01dB,1.15705275268007e+00°)
1.45211161758773e+01	(-2.07958514399945e+01dB,1.15962577981981e+00°)
1.45545908058195e+01	(-2.07957457583181e+01dB,1.16220410096976e+00°)
1.45881426027534e+01	(-2.07956396066571e+01dB,1.16478772409596e+00°)
1.46217717445671e+01	(-2.07955329829993e+01dB,1.16737665715472e+00°)
1.46554784095590e+01	(-2.07954258853309e+01dB,1.16997090809395e+00°)
1.46892627764385e+01	(-2.07953183116234e+01dB,1.17257048485132e+00°)
1.47231250243271e+01	(-2.07952102598461e+01dB,1.17517539535567e+00°)
1.47570653327588e+01	(-2.07951017279600e+01dB,1.17778564752605e+00°)
1.47910838816819e+01	(-2.07949927139133e+01dB,1.18040124927089e+00°)
1.48251808514594e+01	(-2.07948832156521e+01dB,1.18302220848931e+00°)
1.48593564228699e+01	(-2.07947732311114e+01dB,1.18564853306964e+00°)
1.48936107771090e+01	(-2.07946627582174e+01dB,1.18828023088956e+00°)
1.49279440957898e+01	(-2.07945517948907e+01dB,1.19091730981639e+00°)
1.49623565609442e+01	(-2.07944403390392e+01dB,1.19355977770583e+00°)
1.49968483550236e+01	(-2.07943283885723e+01dB,1.19620764240379e+00°)
1.50314196609001e+01	(-2.07942159413804e+01dB,1.19886091174335e+00°)
1.50660706618673e+01	(-2.07941029953525e+01dB,1.20151959354696e+00°)
1.51008015416413e+01	(-2.07939895483669e+01dB,1.20418369562494e+00°)
1.51356124843619e+01	(-2.07938755982936e+01dB,1.20685322577569e+00°)
1.51705036745932e+01	(-2.07937611429982e+01dB,1.20952819178594e+00°)
1.52054752973248e+01	(-2.07936461803301e+01dB,1.21220860142895e+00°)
1.52405275379728e+01	(-2.07935307081386e+01dB,1.21489446246652e+00°)
1.52756605823806e+01	(-2.07934147242589e+01dB,1.21758578264683e+00°)
1.53108746168201e+01	(-2.07932982265230e+01dB,1.22028256970574e+00°)
1.53461698279928e+01	(-2.07931812127514e+01dB,1.22298483136547e+00°)
1.53815464030302e+01	(-2.07930636807537e+01dB,1.22569257533442e+00°)
1.54170045294954e+01	(-2.07929456283390e+01dB,1.22840580930842e+00°)
1.54525443953840e+01	(-2.07928270532986e+01dB,1.23112454096806e+00°)
1.54881661891247e+01	(-2.07927079534241e+01dB,1.23384877798109e+00°)
1.55238700995807e+01	(-2.07925883264905e+01dB,1.23657852799975e+00°)
1.55596563160506e+01	(-2.07924681702715e+01dB,1.23931379866273e+00°)
1.55955250282694e+01	(-2.07923474825264e+01dB,1.24205459759310e+00°)
1.56314764264094e+01	(-2.07922262610115e+01dB,1.24480093239969e+00°)
1.56675107010813e+01	(-2.07921045034703e+01dB,1.24755281067548e+00°)
1.57036280433354e+01	(-2.07919822076393e+01dB,1.25031023999818e+00°)
1.57398286446620e+01	(-2.07918593712476e+01dB,1.25307322792999e+00°)
1.57761126969933e+01	(-2.07917359920118e+01dB,1.25584178201656e+00°)
1.58124803927037e+01	(-2.07916120676454e+01dB,1.25861590978820e+00°)
1.58489319246110e+01	(-2.07914875958464e+01dB,1.26139561875778e+00°)
1.58854674859776e+01	(-2.07913625743096e+01dB,1.26418091642229e+00°)
1.59220872705115e+01	(-2.07912370007224e+01dB,1.26697181026206e+00°)
1.59587914723672e+01	(-2.07911108727570e+01dB,1.26976830773929e+00°)
1.59955802861465e+01	(-2.07909841880825e+01dB,1.27257041629963e+00°)
1.60324539069002e+01	(-2.07908569443554e+01dB,1.27537814337053e+00°)
1.60694125301286e+01	(-2.07907291392264e+01dB,1.27819149636202e+00°)
1.61064563517825e+01	(-2.07906007703341e+01dB,1.28101048266550e+00°)
1.61435855682647e+01	(-2.07904718353127e+01dB,1.28383510965462e+00°)
1.61808003764305e+01	(-2.07903423317859e+01dB,1.28666538468421e+00°)
1.62181009735891e+01	(-2.07902122573626e+01dB,1.28950131508932e+00°)
1.62554875575047e+01	(-2.07900816096517e+01dB,1.29234290818712e+00°)
1.62929603263970e+01	(-2.07899503862500e+01dB,1.29519017127499e+00°)
1.63305194789432e+01	(-2.07898185847415e+01dB,1.29804311163004e+00°)
1.63681652142779e+01	(-2.07896862027059e+01dB,1.30090173651017e+00°)
1.64058977319952e+01	(-2.07895532377142e+01dB,1.30376605315313e+00°)
1.64437172321491e+01	(-2.07894196873241e+01dB,1.30663606877559e+00°)
1.64816239152549e+01	(-2.07892855490835e+01dB,1.30951179057340e+00°)
1.65196179822900e+01	(-2.07891508205407e+01dB,1.31239322572285e+00°)
1.65576996346951e+01	(-2.07890154992250e+01dB,1.31528038137748e+00°)
1.65958690743754e+01	(-2.07888795826604e+01dB,1.31817326466990e+00°)
1.66341265037015e+01	(-2.07887430683611e+01dB,1.32107188271083e+00°)
1.66724721255104e+01	(-2.07886059538336e+01dB,1.32397624258911e+00°)
1.67109061431069e+01	(-2.07884682365714e+01dB,1.32688635137071e+00°)
1.67494287602642e+01	(-2.07883299140661e+01dB,1.32980221610004e+00°)
1.67880401812254e+01	(-2.07881909837892e+01dB,1.33272384379699e+00°)
1.68267406107045e+01	(-2.07880514432155e+01dB,1.33565124146017e+00°)
1.68655302538872e+01	(-2.07879112898000e+01dB,1.33858441606312e+00°)
1.69044093164324e+01	(-2.07877705209903e+01dB,1.34152337455589e+00°)
1.69433780044731e+01	(-2.07876291342352e+01dB,1.34446812386615e+00°)
1.69824365246172e+01	(-2.07874871269552e+01dB,1.34741867089428e+00°)
1.70215850839493e+01	(-2.07873444965804e+01dB,1.35037502251900e+00°)
1.70608238900310e+01	(-2.07872012405196e+01dB,1.35333718559231e+00°)
1.71001531509027e+01	(-2.07870573561735e+01dB,1.35630516694110e+00°)
1.71395730750840e+01	(-2.07869128409389e+01dB,1.35927897336773e+00°)
1.71790838715757e+01	(-2.07867676921991e+01dB,1.36225861164810e+00°)
1.72186857498599e+01	(-2.07866219073289e+01dB,1.36524408853213e+00°)
1.72583789199018e+01	(-2.07864754836922e+01dB,1.36823541074315e+00°)
1.72981635921508e+01	(-2.07863284186456e+01dB,1.37123258497812e+00°)
1.73380399775412e+01	(-2.07861807095327e+01dB,1.37423561790648e+00°)
1.73780082874935e+01	(-2.07860323536897e+01dB,1.37724451617067e+00°)
1.74180687339159e+01	(-2.07858833484455e+01dB,1.38025928638586e+00°)
1.74582215292048e+01	(-2.07857336911181e+01dB,1.38327993513909e+00°)
1.74984668862463e+01	(-2.07855833790097e+01dB,1.38630646898817e+00°)
1.75388050184174e+01	(-2.07854324094228e+01dB,1.38933889446395e+00°)
1.75792361395867e+01	(-2.07852807796441e+01dB,1.39237721806739e+00°)
1.76197604641161e+01	(-2.07851284869508e+01dB,1.39542144627028e+00°)
1.76603782068614e+01	(-2.07849755286124e+01dB,1.39847158551525e+00°)
1.77010895831740e+01	(-2.07848219018884e+01dB,1.40152764221503e+00°)
1.77418948089014e+01	(-2.07846676040263e+01dB,1.40458962275178e+00°)
1.77827941003890e+01	(-2.07845126322652e+01dB,1.40765753347747e+00°)
1.78237876744807e+01	(-2.07843569838370e+01dB,1.41073138071362e+00°)
1.78648757485203e+01	(-2.07842006559578e+01dB,1.41381117074961e+00°)
1.79060585403527e+01	(-2.07840436458419e+01dB,1.41689690984469e+00°)
1.79473362683250e+01	(-2.07838859506845e+01dB,1.41998860422476e+00°)
1.79887091512876e+01	(-2.07837275676768e+01dB,1.42308626008452e+00°)
1.80301774085954e+01	(-2.07835684940006e+01dB,1.42618988358629e+00°)
1.80717412601090e+01	(-2.07834087268258e+01dB,1.42929948085921e+00°)
1.81134009261958e+01	(-2.07832482633107e+01dB,1.43241505799896e+00°)
1.81551566277311e+01	(-2.07830871006070e+01dB,1.43553662106829e+00°)
1.81970085860996e+01	(-2.07829252358538e+01dB,1.43866417609563e+00°)
1.82389570231961e+01	(-2.07827626661803e+01dB,1.44179772907522e+00°)
1.82810021614272e+01	(-2.07825993887108e+01dB,1.44493728596756e+00°)
1.83231442237119e+01	(-2.07824354005506e+01dB,1.44808285269678e+00°)
1.83653834334832e+01	(-2.07822706988033e+01dB,1.45123443515314e+00°)
1.84077200146893e+01	(-2.07821052805543e+01dB,1.45439203918987e+00°)
1.84501541917945e+01	(-2.07819391428888e+01dB,1.45755567062590e+00°)
1.84926861897805e+01	(-2.07817722828736e+01dB,1.46072533524243e+00°)
1.85353162341478e+01	(-2.07816046975681e+01dB,1.46390103878439e+00°)
1.85780445509167e+01	(-2.07814363840239e+01dB,1.46708278696004e+00°)
1.86208713666284e+01	(-2.07812673392744e+01dB,1.47027058543889e+00°)
1.86637969083464e+01	(-2.07810975603540e+01dB,1.47346443985444e+00°)
1.87068214036577e+01	(-2.07809270442809e+01dB,1.47666435580108e+00°)
1.87499450806739e+01	(-2.07807557880603e+01dB,1.47987033883414e+00°)
1.87931681680324e+01	(-2.07805837886939e+01dB,1.48308239447115e+00°)
1.88364908948977e+01	(-2.07804110431683e+01dB,1.48630052818958e+00°)
1.88799134909627e+01	(-2.07802375484585e+01dB,1.48952474542688e+00°)
1.89234361864495e+01	(-2.07800633015359e+01dB,1.49275505158169e+00°)
1.89670592121112e+01	(-2.07798882993555e+01dB,1.49599145201108e+00°)
1.90107827992327e+01	(-2.07797125388631e+01dB,1.49923395203152e+00°)
1.90546071796322e+01	(-2.07795360169964e+01dB,1.50248255691860e+00°)
1.90985325856621e+01	(-2.07793587306802e+01dB,1.50573727190593e+00°)
1.91425592502106e+01	(-2.07791806768307e+01dB,1.50899810218534e+00°)
1.91866874067026e+01	(-2.07790018523509e+01dB,1.51226505290582e+00°)
1.92309172891013e+01	(-2.07788222541375e+01dB,1.51553812917428e+00°)
1.92752491319091e+01	(-2.07786418790769e+01dB,1.51881733605441e+00°)
1.93196831701689e+01	(-2.07784607240380e+01dB,1.52210267856515e+00°)
1.93642196394658e+01	(-2.07782787858837e+01dB,1.52539416168214e+00°)
1.94088587759275e+01	(-2.07780960614721e+01dB,1.52869179033765e+00°)
1.94536008162263e+01	(-2.07779125476415e+01dB,1.53199556941750e+00°)
1.94984459975802e+01	(-2.07777282412219e+01dB,1.53530550376266e+00°)
1.95433945577536e+01	(-2.07775431390375e+01dB,1.53862159816931e+00°)
1.95884467350596e+01	(-2.07773572378985e+01dB,1.54194385738696e+00°)
1.96336027683602e+01	(-2.07771705346022e+01dB,1.54527228611823e+00°)
1.96788628970681e+01	(-2.07769830259404e+01dB,1.54860688901981e+00°)
1.97242273611482e+01	(-2.07767947086913e+01dB,1.55194767070044e+00°)
1.97696964011183e+01	(-2.07766055796240e+01dB,1.55529463572149e+00°)
1.98152702580507e+01	(-2.07764156354919e+01dB,1.55864778859525e+00°)
1.98609491735734e+01	(-2.07762248730473e+01dB,1.56200713378709e+00°)
1.99067333898715e+01	(-2.07760332890240e+01dB,1.56537267571200e+00°)
1.99526231496885e+01	(-2.07758408801440e+01dB,1.56874441873528e+00°)
1.99986186963271e+01	(-2.07756476431262e+01dB,1.57212236717376e+00°)
2.00447202736513e+01	(-2.07754535746756e+01dB,1.57550652529332e+00°)
2.00909281260870e+01	(-2.07752586714820e+01dB,1.57889689730833e+00°)
2.01372424986236e+01	(-2.07750629302293e+01dB,1.58229348738277e+00°)
2.01836636368153e+01	(-2.07748663475882e+01dB,1.58569629962858e+00°)
2.02301917867824e+01	(-2.07746689202240e+01dB,1.58910533810655e+00°)
2.02768271952125e+01	(-2.07744706447818e+01dB,1.59252060682320e+00°)
2.03235701093619e+01	(-2.07742715179045e+01dB,1.59594210973368e+00°)
2.03704207770568e+01	(-2.07740715362191e+01dB,1.59936985073873e+00°)
2.04173794466950e+01	(-2.07738706963452e+01dB,1.60280383368578e+00°)
2.04644463672464e+01	(-2.07736689948901e+01dB,1.60624406236772e+00°)
2.05116217882553e+01	(-2.07734664284475e+01dB,1.60969054052201e+00°)
2.05589059598411e+01	(-2.07732629936039e+01dB,1.61314327183158e+00°)
2.06062991326997e+01	(-2.07730586869355e+01dB,1.61660225992367e+00°)
2.06538015581049e+01	(-2.07728535050035e+01dB,1.62006750836860e+00°)
2.07014134879101e+01	(-2.07726474443639e+01dB,1.62353902068098e+00°)
2.07491351745487e+01	(-2.07724405015551e+01dB,1.62701680031713e+00°)
2.07969668710366e+01	(-2.07722326731122e+01dB,1.63050085067703e+00°)
2.08449088309725e+01	(-2.07720239555534e+01dB,1.63399117510155e+00°)
2.08929613085400e+01	(-2.07718143453868e+01dB,1.63748777687308e+00°)
2.09411245585086e+01	(-2.07716038391135e+01dB,1.64099065921568e+00°)
2.09893988362349e+01	(-2.07713924332186e+01dB,1.64449982529294e+00°)
2.10377843976644e+01	(-2.07711801241797e+01dB,1.64801527820905e+00°)
2.10862814993325e+01	(-2.07709669084631e+01dB,1.65153702100763e+00°)
2.11348903983661e+01	(-2.07707527825236e+01dB,1.65506505667115e+00°)
2.11836113524847e+01	(-2.07705377428023e+01dB,1.65859938812013e+00°)
2.12324446200018e+01	(-2.07703217857343e+01dB,1.66214001821395e+00°)
2.12813904598267e+01	(-2.07701049077412e+01dB,1.66568694974908e+00°)
2.13304491314654e+01	(-2.07698871052333e+01dB,1.66924018545893e+00°)
2.13796208950219e+01	(-2.07696683746120e+01dB,1.67279972801381e+00°)
2.14289060112002e+01	(-2.07694487122630e+01dB,1.67636558001908e+00°)
2.14783047413050e+01	(-2.07692281145673e+01dB,1.67993774401689e+00°)
2.15278173472433e+01	(-2.07690065778908e+01dB,1.68351622248353e+00°)
2.15774440915263e+01	(-2.07687840985873e+01dB,1.68710101782954e+00°)
2.16271852372698e+01	(-2.07685606730062e+01dB,1.69069213240072e+00°)
2.16770410481966e+01	(-2.07683362974758e+01dB,1.69428956847438e+00°)
2.17270117886371e+01	(-2.07681109683228e+01dB,1.69789332826254e+00°)
2.17770977235312e+01	(-2.07678846818587e+01dB,1.70150341390882e+00°)
2.18272991184296e+01	(-2.07676574343832e+01dB,1.70511982748861e+00°)
2.18776162394951e+01	(-2.07674292221857e+01dB,1.70874257100873e+00°)
2.19280493535041e+01	(-2.07672000415476e+01dB,1.71237164640746e+00°)
2.19785987278478e+01	(-2.07669698887324e+01dB,1.71600705555200e+00°)
2.20292646305342e+01	(-2.07667387600021e+01dB,1.71964880024121e+00°)
2.20800473301886e+01	(-2.07665066515986e+01dB,1.72329688220139e+00°)
2.21309470960560e+01	(-2.07662735597562e+01dB,1.72695130308816e+00°)
2.21819641980018e+01	(-2.07660394806996e+01dB,1.73061206448562e+00°)
2.22330989065136e+01	(-2.07658044106409e+01dB,1.73427916790515e+00°)
2.22843514927026e+01	(-2.07655683457846e+01dB,1.73795261478584e+00°)
2.23357222283049e+01	(-2.07653312823171e+01dB,1.74163240649195e+00°)
2.23872113856830e+01	(-2.07650932164188e+01dB,1.74531854431464e+00°)
2.24388192378272e+01	(-2.07648541442608e+01dB,1.74901102947083e+00°)
2.24905460583574e+01	(-2.07646140619956e+01dB,1.75270986310084e+00°)
2.25423921215239e+01	(-2.07643729657756e+01dB,1.75641504627140e+00°)
2.25943577022094e+01	(-2.07641308517300e+01dB,1.76012657997060e+00°)
2.26464430759302e+01	(-2.07638877159867e+01dB,1.76384446511160e+00°)
2.26986485188378e+01	(-2.07636435546591e+01dB,1.76756870252949e+00°)
2.27509743077203e+01	(-2.07633983638479e+01dB,1.77129929298109e+00°)
