Freq.	V(1)/I(RDC_21)
1.18304155572516e+01	(-2.17958283439440e+01dB,1.04284647570834e+00°)
1.18576874816716e+01	(-2.17956768352632e+01dB,1.04502666337061e+00°)
1.18850222743701e+01	(-2.17955246942196e+01dB,1.04721042470102e+00°)
1.19124200802737e+01	(-2.17953719184695e+01dB,1.04939775895457e+00°)
1.19398810446427e+01	(-2.17952185056636e+01dB,1.05158866533390e+00°)
1.19674053130724e+01	(-2.17950644534465e+01dB,1.05378314298885e+00°)
1.19949930314937e+01	(-2.17949097594548e+01dB,1.05598119101580e+00°)
1.20226443461741e+01	(-2.17947544213198e+01dB,1.05818280845771e+00°)
1.20503594037179e+01	(-2.17945984366694e+01dB,1.06038799430401e+00°)
1.20781383510677e+01	(-2.17944418031209e+01dB,1.06259674748919e+00°)
1.21059813355048e+01	(-2.17942845182890e+01dB,1.06480906689369e+00°)
1.21338885046497e+01	(-2.17941265797821e+01dB,1.06702495134282e+00°)
1.21618600064636e+01	(-2.17939679852012e+01dB,1.06924439960646e+00°)
1.21898959892486e+01	(-2.17938087321401e+01dB,1.07146741039859e+00°)
1.22179966016487e+01	(-2.17936488181913e+01dB,1.07369398237771e+00°)
1.22461619926504e+01	(-2.17934882409347e+01dB,1.07592411414505e+00°)
1.22743923115840e+01	(-2.17933269979510e+01dB,1.07815780424586e+00°)
1.23026877081238e+01	(-2.17931650868116e+01dB,1.08039505116780e+00°)
1.23310483322890e+01	(-2.17930025050847e+01dB,1.08263585334134e+00°)
1.23594743344450e+01	(-2.17928392503242e+01dB,1.08488020913794e+00°)
1.23879658653036e+01	(-2.17926753200886e+01dB,1.08712811687211e+00°)
1.24165230759240e+01	(-2.17925107119218e+01dB,1.08937957479856e+00°)
1.24451461177138e+01	(-2.17923454233727e+01dB,1.09163458111436e+00°)
1.24738351424294e+01	(-2.17921794519699e+01dB,1.09389313395529e+00°)
1.25025903021771e+01	(-2.17920127952505e+01dB,1.09615523139920e+00°)
1.25314117494141e+01	(-2.17918454507366e+01dB,1.09842087146251e+00°)
1.25602996369487e+01	(-2.17916774159436e+01dB,1.10069005210104e+00°)
1.25892541179416e+01	(-2.17915086883912e+01dB,1.10296277121091e+00°)
1.26182753459066e+01	(-2.17913392655797e+01dB,1.10523902662515e+00°)
1.26473634747114e+01	(-2.17911691450139e+01dB,1.10751881611644e+00°)
1.26765186585784e+01	(-2.17909983241882e+01dB,1.10980213739466e+00°)
1.27057410520853e+01	(-2.17908268005946e+01dB,1.11208898810778e+00°)
1.27350308101665e+01	(-2.17906545717137e+01dB,1.11437936584006e+00°)
1.27643880881134e+01	(-2.17904816350276e+01dB,1.11667326811338e+00°)
1.27938130415752e+01	(-2.17903079880077e+01dB,1.11897069238547e+00°)
1.28233058265601e+01	(-2.17901336281200e+01dB,1.12127163604987e+00°)
1.28528665994361e+01	(-2.17899585528279e+01dB,1.12357609643616e+00°)
1.28824955169313e+01	(-2.17897827595844e+01dB,1.12588407080853e+00°)
1.29121927361353e+01	(-2.17896062458404e+01dB,1.12819555636623e+00°)
1.29419584144998e+01	(-2.17894290090401e+01dB,1.13051055024287e+00°)
1.29717927098395e+01	(-2.17892510466260e+01dB,1.13282904950647e+00°)
1.30016957803328e+01	(-2.17890723560274e+01dB,1.13515105115770e+00°)
1.30316677845229e+01	(-2.17888929346722e+01dB,1.13747655213084e+00°)
1.30617088813183e+01	(-2.17887127799848e+01dB,1.13980554929330e+00°)
1.30918192299940e+01	(-2.17885318893803e+01dB,1.14213803944433e+00°)
1.31219989901919e+01	(-2.17883502602726e+01dB,1.14447401931571e+00°)
1.31522483219223e+01	(-2.17881678900607e+01dB,1.14681348556955e+00°)
1.31825673855640e+01	(-2.17879847761547e+01dB,1.14915643480132e+00°)
1.32129563418657e+01	(-2.17878009159408e+01dB,1.15150286353474e+00°)
1.32434153519466e+01	(-2.17876163068129e+01dB,1.15385276822570e+00°)
1.32739445772973e+01	(-2.17874309461588e+01dB,1.15620614525988e+00°)
1.33045441797808e+01	(-2.17872448313499e+01dB,1.15856299095100e+00°)
1.33352143216332e+01	(-2.17870579597646e+01dB,1.16092330154361e+00°)
1.33659551654643e+01	(-2.17868703287688e+01dB,1.16328707320998e+00°)
1.33967668742593e+01	(-2.17866819357286e+01dB,1.16565430205136e+00°)
1.34276496113785e+01	(-2.17864927779959e+01dB,1.16802498409578e+00°)
1.34586035405594e+01	(-2.17863028529283e+01dB,1.17039911530016e+00°)
1.34896288259164e+01	(-2.17861121578747e+01dB,1.17277669154798e+00°)
1.35207256319427e+01	(-2.17859206901716e+01dB,1.17515770864840e+00°)
1.35518941235103e+01	(-2.17857284471597e+01dB,1.17754216233815e+00°)
1.35831344658714e+01	(-2.17855354261700e+01dB,1.17993004827902e+00°)
1.36144468246594e+01	(-2.17853416245317e+01dB,1.18232136205872e+00°)
1.36458313658891e+01	(-2.17851470395631e+01dB,1.18471609918912e+00°)
1.36772882559584e+01	(-2.17849516685831e+01dB,1.18711425510741e+00°)
1.37088176616484e+01	(-2.17847555089000e+01dB,1.18951582517414e+00°)
1.37404197501250e+01	(-2.17845585578294e+01dB,1.19192080467524e+00°)
1.37720946889394e+01	(-2.17843608126636e+01dB,1.19432918881739e+00°)
1.38038426460287e+01	(-2.17841622707047e+01dB,1.19674097273226e+00°)
1.38356637897177e+01	(-2.17839629292430e+01dB,1.19915615147287e+00°)
1.38675582887188e+01	(-2.17837627855696e+01dB,1.20157472001509e+00°)
1.38995263121334e+01	(-2.17835618369607e+01dB,1.20399667325503e+00°)
1.39315680294529e+01	(-2.17833600806996e+01dB,1.20642200601155e+00°)
1.39636836105593e+01	(-2.17831575140568e+01dB,1.20885071302310e+00°)
1.39958732257261e+01	(-2.17829541343011e+01dB,1.21128278894896e+00°)
1.40281370456195e+01	(-2.17827499386978e+01dB,1.21371822836840e+00°)
1.40604752412990e+01	(-2.17825449245022e+01dB,1.21615702577938e+00°)
1.40928879842186e+01	(-2.17823390889735e+01dB,1.21859917560007e+00°)
1.41253754462274e+01	(-2.17821324293592e+01dB,1.22104467216622e+00°)
1.41579377995707e+01	(-2.17819249429040e+01dB,1.22349350973210e+00°)
1.41905752168908e+01	(-2.17817166268508e+01dB,1.22594568246992e+00°)
1.42232878712281e+01	(-2.17815074784338e+01dB,1.22840118446870e+00°)
1.42560759360218e+01	(-2.17812974948877e+01dB,1.23086000973497e+00°)
1.42889395851109e+01	(-2.17810866734365e+01dB,1.23332215219082e+00°)
1.43218789927353e+01	(-2.17808750113076e+01dB,1.23578760567542e+00°)
1.43548943335364e+01	(-2.17806625057196e+01dB,1.23825636394289e+00°)
1.43879857825583e+01	(-2.17804491538845e+01dB,1.24072842066211e+00°)
1.44211535152486e+01	(-2.17802349530160e+01dB,1.24320376941751e+00°)
1.44543977074592e+01	(-2.17800199003176e+01dB,1.24568240370693e+00°)
1.44877185354475e+01	(-2.17798039929912e+01dB,1.24816431694239e+00°)
1.45211161758773e+01	(-2.17795872282408e+01dB,1.25064950245016e+00°)
1.45545908058195e+01	(-2.17793696032521e+01dB,1.25313795346737e+00°)
1.45881426027534e+01	(-2.17791511152239e+01dB,1.25562966314624e+00°)
1.46217717445671e+01	(-2.17789317613375e+01dB,1.25812462454904e+00°)
1.46554784095590e+01	(-2.17787115387744e+01dB,1.26062283065024e+00°)
1.46892627764385e+01	(-2.17784904447177e+01dB,1.26312427433634e+00°)
1.47231250243271e+01	(-2.17782684763364e+01dB,1.26562894840308e+00°)
1.47570653327588e+01	(-2.17780456308062e+01dB,1.26813684555801e+00°)
1.47910838816819e+01	(-2.17778219052913e+01dB,1.27064795841751e+00°)
1.48251808514594e+01	(-2.17775972969534e+01dB,1.27316227950752e+00°)
1.48593564228699e+01	(-2.17773718029585e+01dB,1.27567980126410e+00°)
1.48936107771090e+01	(-2.17771454204563e+01dB,1.27820051603004e+00°)
1.49279440957898e+01	(-2.17769181466023e+01dB,1.28072441605765e+00°)
1.49623565609442e+01	(-2.17766899785465e+01dB,1.28325149350653e+00°)
1.49968483550236e+01	(-2.17764609134343e+01dB,1.28578174044342e+00°)
1.50314196609001e+01	(-2.17762309484042e+01dB,1.28831514884130e+00°)
1.50660706618673e+01	(-2.17760000806012e+01dB,1.29085171058098e+00°)
1.51008015416413e+01	(-2.17757683071567e+01dB,1.29339141744760e+00°)
1.51356124843619e+01	(-2.17755356252048e+01dB,1.29593426113268e+00°)
1.51705036745932e+01	(-2.17753020318728e+01dB,1.29848023323223e+00°)
1.52054752973248e+01	(-2.17750675242893e+01dB,1.30102932524756e+00°)
1.52405275379728e+01	(-2.17748320995782e+01dB,1.30358152858377e+00°)
1.52756605823806e+01	(-2.17745957548551e+01dB,1.30613683454893e+00°)
1.53108746168201e+01	(-2.17743584872410e+01dB,1.30869523435563e+00°)
1.53461698279928e+01	(-2.17741202938483e+01dB,1.31125671911842e+00°)
1.53815464030302e+01	(-2.17738811717892e+01dB,1.31382127985466e+00°)
1.54170045294954e+01	(-2.17736411181711e+01dB,1.31638890748325e+00°)
1.54525443953840e+01	(-2.17734001301014e+01dB,1.31895959282506e+00°)
1.54881661891247e+01	(-2.17731582046787e+01dB,1.32153332660118e+00°)
1.55238700995807e+01	(-2.17729153390122e+01dB,1.32411009943514e+00°)
1.55596563160506e+01	(-2.17726715301893e+01dB,1.32668990184787e+00°)
1.55955250282694e+01	(-2.17724267753115e+01dB,1.32927272426246e+00°)
1.56314764264094e+01	(-2.17721810714702e+01dB,1.33185855700026e+00°)
1.56675107010813e+01	(-2.17719344157566e+01dB,1.33444739028163e+00°)
1.57036280433354e+01	(-2.17716868052589e+01dB,1.33703921422543e+00°)
1.57398286446620e+01	(-2.17714382370598e+01dB,1.33963401884786e+00°)
1.57761126969933e+01	(-2.17711887082474e+01dB,1.34223179406388e+00°)
1.58124803927037e+01	(-2.17709382159008e+01dB,1.34483252968445e+00°)
1.58489319246110e+01	(-2.17706867570990e+01dB,1.34743621541769e+00°)
1.58854674859776e+01	(-2.17704343289235e+01dB,1.35004284086836e+00°)
1.59220872705115e+01	(-2.17701809284428e+01dB,1.35265239553556e+00°)
1.59587914723672e+01	(-2.17699265527395e+01dB,1.35526486881600e+00°)
1.59955802861465e+01	(-2.17696711988744e+01dB,1.35788024999836e+00°)
1.60324539069002e+01	(-2.17694148639283e+01dB,1.36049852826913e+00°)
1.60694125301286e+01	(-2.17691575449618e+01dB,1.36311969270600e+00°)
1.61064563517825e+01	(-2.17688992390453e+01dB,1.36574373228202e+00°)
1.61435855682647e+01	(-2.17686399432436e+01dB,1.36837063586284e+00°)
1.61808003764305e+01	(-2.17683796546214e+01dB,1.37100039220693e+00°)
1.62181009735891e+01	(-2.17681183702363e+01dB,1.37363298996448e+00°)
1.62554875575047e+01	(-2.17678560871574e+01dB,1.37626841767931e+00°)
1.62929603263970e+01	(-2.17675928024371e+01dB,1.37890666378439e+00°)
1.63305194789432e+01	(-2.17673285131408e+01dB,1.38154771660599e+00°)
1.63681652142779e+01	(-2.17670632163184e+01dB,1.38419156435866e+00°)
1.64058977319952e+01	(-2.17667969090307e+01dB,1.38683819514901e+00°)
1.64437172321491e+01	(-2.17665295883353e+01dB,1.38948759697314e+00°)
1.64816239152549e+01	(-2.17662612512805e+01dB,1.39213975771501e+00°)
1.65196179822900e+01	(-2.17659918949248e+01dB,1.39479466514938e+00°)
1.65576996346951e+01	(-2.17657215163212e+01dB,1.39745230693868e+00°)
1.65958690743754e+01	(-2.17654501125216e+01dB,1.40011267063326e+00°)
1.66341265037015e+01	(-2.17651776805753e+01dB,1.40277574367087e+00°)
1.66724721255104e+01	(-2.17649042175348e+01dB,1.40544151337707e+00°)
1.67109061431069e+01	(-2.17646297204540e+01dB,1.40810996696453e+00°)
1.67494287602642e+01	(-2.17643541863790e+01dB,1.41078109153107e+00°)
1.67880401812254e+01	(-2.17640776123638e+01dB,1.41345487406181e+00°)
1.68267406107045e+01	(-2.17637999954576e+01dB,1.41613130142673e+00°)
1.68655302538872e+01	(-2.17635213327086e+01dB,1.41881036038073e+00°)
1.69044093164324e+01	(-2.17632416211686e+01dB,1.42149203756410e+00°)
1.69433780044731e+01	(-2.17629608578874e+01dB,1.42417631950107e+00°)
1.69824365246172e+01	(-2.17626790399147e+01dB,1.42686319259983e+00°)
1.70215850839493e+01	(-2.17623961643014e+01dB,1.42955264315212e+00°)
1.70608238900310e+01	(-2.17621122281000e+01dB,1.43224465733314e+00°)
1.71001531509027e+01	(-2.17618272283568e+01dB,1.43493922119954e+00°)
1.71395730750840e+01	(-2.17615411621276e+01dB,1.43763632069189e+00°)
1.71790838715757e+01	(-2.17612540264632e+01dB,1.44033594163165e+00°)
1.72186857498599e+01	(-2.17609658184186e+01dB,1.44303806972241e+00°)
1.72583789199018e+01	(-2.17606765350465e+01dB,1.44574269054835e+00°)
1.72981635921508e+01	(-2.17603861733990e+01dB,1.44844978957413e+00°)
1.73380399775412e+01	(-2.17600947305342e+01dB,1.45115935214555e+00°)
1.73780082874935e+01	(-2.17598022035085e+01dB,1.45387136348785e+00°)
1.74180687339159e+01	(-2.17595085893785e+01dB,1.45658580870576e+00°)
1.74582215292048e+01	(-2.17592138852029e+01dB,1.45930267278315e+00°)
1.74984668862463e+01	(-2.17589180880449e+01dB,1.46202194058328e+00°)
1.75388050184174e+01	(-2.17586211949634e+01dB,1.46474359684684e+00°)
1.75792361395867e+01	(-2.17583232030206e+01dB,1.46746762619277e+00°)
1.76197604641161e+01	(-2.17580241092850e+01dB,1.47019401311848e+00°)
1.76603782068614e+01	(-2.17577239108181e+01dB,1.47292274199707e+00°)
1.77010895831740e+01	(-2.17574226046940e+01dB,1.47565379708046e+00°)
1.77418948089014e+01	(-2.17571201879778e+01dB,1.47838716249505e+00°)
1.77827941003890e+01	(-2.17568166577446e+01dB,1.48112282224490e+00°)
1.78237876744807e+01	(-2.17565120110668e+01dB,1.48386076020887e+00°)
1.78648757485203e+01	(-2.17562062450197e+01dB,1.48660096014142e+00°)
1.79060585403527e+01	(-2.17558993566871e+01dB,1.48934340567308e+00°)
1.79473362683250e+01	(-2.17555913431467e+01dB,1.49208808030758e+00°)
1.79887091512876e+01	(-2.17552822014802e+01dB,1.49483496742318e+00°)
1.80301774085954e+01	(-2.17549719287758e+01dB,1.49758405027284e+00°)
1.80717412601090e+01	(-2.17546605221236e+01dB,1.50033531198297e+00°)
1.81134009261958e+01	(-2.17543479786152e+01dB,1.50308873555294e+00°)
1.81551566277311e+01	(-2.17540342953408e+01dB,1.50584430385435e+00°)
1.81970085860996e+01	(-2.17537194694036e+01dB,1.50860199963306e+00°)
1.82389570231961e+01	(-2.17534034979000e+01dB,1.51136180550540e+00°)
1.82810021614272e+01	(-2.17530863779368e+01dB,1.51412370396088e+00°)
1.83231442237119e+01	(-2.17527681066210e+01dB,1.51688767735997e+00°)
1.83653834334832e+01	(-2.17524486810632e+01dB,1.51965370793438e+00°)
1.84077200146893e+01	(-2.17521280983742e+01dB,1.52242177778611e+00°)
1.84501541917945e+01	(-2.17518063556795e+01dB,1.52519186888966e+00°)
1.84926861897805e+01	(-2.17514834500936e+01dB,1.52796396308713e+00°)
1.85353162341478e+01	(-2.17511593787464e+01dB,1.53073804209260e+00°)
1.85780445509167e+01	(-2.17508341387680e+01dB,1.53351408748904e+00°)
1.86208713666284e+01	(-2.17505077272873e+01dB,1.53629208072777e+00°)
1.86637969083464e+01	(-2.17501801414454e+01dB,1.53907200313047e+00°)
1.87068214036577e+01	(-2.17498513783853e+01dB,1.54185383588703e+00°)
1.87499450806739e+01	(-2.17495214352531e+01dB,1.54463756005546e+00°)
1.87931681680324e+01	(-2.17491903092017e+01dB,1.54742315656232e+00°)
1.88364908948977e+01	(-2.17488579973863e+01dB,1.55021060620130e+00°)
1.88799134909627e+01	(-2.17485244969668e+01dB,1.55299988963371e+00°)
1.89234361864495e+01	(-2.17481898051089e+01dB,1.55579098738812e+00°)
1.89670592121112e+01	(-2.17478539189865e+01dB,1.55858387986051e+00°)
1.90107827992327e+01	(-2.17475168357728e+01dB,1.56137854731246e+00°)
1.90546071796322e+01	(-2.17471785526494e+01dB,1.56417496987246e+00°)
1.90985325856621e+01	(-2.17468390668044e+01dB,1.56697312753517e+00°)
1.91425592502106e+01	(-2.17464983754305e+01dB,1.56977300016085e+00°)
1.91866874067026e+01	(-2.17461564757250e+01dB,1.57257456747524e+00°)
1.92309172891013e+01	(-2.17458133648902e+01dB,1.57537780906898e+00°)
1.92752491319091e+01	(-2.17454690401379e+01dB,1.57818270439850e+00°)
1.93196831701689e+01	(-2.17451234986841e+01dB,1.58098923278456e+00°)
1.93642196394658e+01	(-2.17447767377488e+01dB,1.58379737341202e+00°)
1.94088587759275e+01	(-2.17444287545639e+01dB,1.58660710533100e+00°)
1.94536008162263e+01	(-2.17440795463583e+01dB,1.58941840745398e+00°)
1.94984459975802e+01	(-2.17437291103809e+01dB,1.59223125855944e+00°)
1.95433945577536e+01	(-2.17433774438732e+01dB,1.59504563728710e+00°)
1.95884467350596e+01	(-2.17430245440903e+01dB,1.59786152214100e+00°)
1.96336027683602e+01	(-2.17426704082972e+01dB,1.60067889148886e+00°)
1.96788628970681e+01	(-2.17423150337645e+01dB,1.60349772356101e+00°)
1.97242273611482e+01	(-2.17419584177610e+01dB,1.60631799644875e+00°)
1.97696964011183e+01	(-2.17416005575732e+01dB,1.60913968810764e+00°)
1.98152702580507e+01	(-2.17412414504958e+01dB,1.61196277635572e+00°)
1.98609491735734e+01	(-2.17408810938213e+01dB,1.61478723887116e+00°)
1.99067333898715e+01	(-2.17405194848591e+01dB,1.61761305319565e+00°)
1.99526231496885e+01	(-2.17401566209228e+01dB,1.62044019673181e+00°)
1.99986186963271e+01	(-2.17397924993330e+01dB,1.62326864674361e+00°)
2.00447202736513e+01	(-2.17394271174225e+01dB,1.62609838035692e+00°)
2.00909281260870e+01	(-2.17390604725249e+01dB,1.62892937455738e+00°)
2.01372424986236e+01	(-2.17386925619928e+01dB,1.63176160619345e+00°)
2.01836636368153e+01	(-2.17383233831812e+01dB,1.63459505197329e+00°)
2.02301917867824e+01	(-2.17379529334491e+01dB,1.63742968846465e+00°)
2.02768271952125e+01	(-2.17375812101728e+01dB,1.64026549209736e+00°)
2.03235701093619e+01	(-2.17372082107347e+01dB,1.64310243916095e+00°)
2.03704207770568e+01	(-2.17368339325253e+01dB,1.64594050580500e+00°)
2.04173794466950e+01	(-2.17364583729450e+01dB,1.64877966803903e+00°)
2.04644463672464e+01	(-2.17360815294020e+01dB,1.65161990173228e+00°)
2.05116217882553e+01	(-2.17357033993171e+01dB,1.65446118261415e+00°)
2.05589059598411e+01	(-2.17353239801231e+01dB,1.65730348627428e+00°)
2.06062991326997e+01	(-2.17349432692519e+01dB,1.66014678815958e+00°)
2.06538015581049e+01	(-2.17345612641556e+01dB,1.66299106357839e+00°)
2.07014134879101e+01	(-2.17341779622960e+01dB,1.66583628769818e+00°)
2.07491351745487e+01	(-2.17337933611380e+01dB,1.66868243554431e+00°)
2.07969668710366e+01	(-2.17334074581624e+01dB,1.67152948200218e+00°)
2.08449088309725e+01	(-2.17330202508627e+01dB,1.67437740181664e+00°)
2.08929613085400e+01	(-2.17326317367360e+01dB,1.67722616959010e+00°)
2.09411245585086e+01	(-2.17322419132983e+01dB,1.68007575978533e+00°)
2.09893988362349e+01	(-2.17318507780681e+01dB,1.68292614672224e+00°)
2.10377843976644e+01	(-2.17314583285827e+01dB,1.68577730458092e+00°)
2.10862814993325e+01	(-2.17310645623871e+01dB,1.68862920739934e+00°)
2.11348903983661e+01	(-2.17306694770408e+01dB,1.69148182907479e+00°)
2.11836113524847e+01	(-2.17302730701088e+01dB,1.69433514336183e+00°)
2.12324446200018e+01	(-2.17298753391704e+01dB,1.69718912387409e+00°)
2.12813904598267e+01	(-2.17294762818223e+01dB,1.70004374408466e+00°)
2.13304491314654e+01	(-2.17290758956695e+01dB,1.70289897732442e+00°)
2.13796208950219e+01	(-2.17286741783270e+01dB,1.70575479678234e+00°)
2.14289060112002e+01	(-2.17282711274209e+01dB,1.70861117550535e+00°)
2.14783047413050e+01	(-2.17278667405994e+01dB,1.71146808640091e+00°)
2.15278173472433e+01	(-2.17274610155113e+01dB,1.71432550223242e+00°)
2.15774440915263e+01	(-2.17270539498272e+01dB,1.71718339562353e+00°)
2.16271852372698e+01	(-2.17266455412282e+01dB,1.72004173905580e+00°)
2.16770410481966e+01	(-2.17262357874083e+01dB,1.72290050486926e+00°)
2.17270117886371e+01	(-2.17258246860729e+01dB,1.72575966526204e+00°)
2.17770977235312e+01	(-2.17254122349460e+01dB,1.72861919229186e+00°)
2.18272991184296e+01	(-2.17249984317570e+01dB,1.73147905787348e+00°)
2.18776162394951e+01	(-2.17245832742596e+01dB,1.73433923378221e+00°)
2.19280493535041e+01	(-2.17241667602125e+01dB,1.73719969165049e+00°)
2.19785987278478e+01	(-2.17237488873932e+01dB,1.74006040297028e+00°)
2.20292646305342e+01	(-2.17233296535924e+01dB,1.74292133909230e+00°)
2.20800473301886e+01	(-2.17229090566183e+01dB,1.74578247122677e+00°)
2.21309470960560e+01	(-2.17224870942869e+01dB,1.74864377044157e+00°)
2.21819641980018e+01	(-2.17220637644339e+01dB,1.75150520766472e+00°)
2.22330989065136e+01	(-2.17216390649107e+01dB,1.75436675368356e+00°)
2.22843514927026e+01	(-2.17212129935842e+01dB,1.75722837914488e+00°)
2.23357222283049e+01	(-2.17207855483305e+01dB,1.76009005455379e+00°)
2.23872113856830e+01	(-2.17203567270511e+01dB,1.76295175027682e+00°)
2.24388192378272e+01	(-2.17199265276517e+01dB,1.76581343653805e+00°)
2.24905460583574e+01	(-2.17194949480626e+01dB,1.76867508342322e+00°)
2.25423921215239e+01	(-2.17190619862288e+01dB,1.77153666087787e+00°)
2.25943577022094e+01	(-2.17186276401090e+01dB,1.77439813870706e+00°)
2.26464430759302e+01	(-2.17181919076786e+01dB,1.77725948657650e+00°)
2.26986485188378e+01	(-2.17177547869309e+01dB,1.78012067401266e+00°)
2.27509743077203e+01	(-2.17173162758733e+01dB,1.78298167040216e+00°)
